product_id,title,brand,category,subcategory,description,specifications,price,color,is_f_assured,cod_available,return_policy,seller_name,seller_rating,image_url,tags
P14014,Zara Hoodie,Zara,Fashion,Clothing,Zara Hoodie - Building recognize stay Democrat radio.,"RAM: 6GB, OS: Android 13",4297.69,Gray,True,False,7-day return,Palmer-Wilson,3.6,https://images.flipkart.com/products/P14014.jpg,"Wireless, Stylish, Waterproof, HD"
P14015,Zara Hoodie,Zara,Fashion,Clothing,Zara Hoodie - Author high none seat increase.,"Battery: 6GB, OS: WiFi 6",6809.83,Silver,False,False,7-day return,Brown-Cisneros,4.7,https://images.flipkart.com/products/P14015.jpg,"4K, Wireless"
P14016,Noise Buds VS104,Noise,Electronics,Headphones,Noise Buds VS104 - Seek cell while back drive writer.,"Storage: 128GB, OS: 5G",46888.67,Green,True,False,10-day return,"Perez, Jimenez and Smith",4.0,https://images.flipkart.com/products/P14016.jpg,"Lightweight, Smart"
P14017,Sony WF-1000XM4,Sony,Electronics,Headphones,Sony WF-1000XM4 - Onto stay weight skin environment production card.,"Display: 5000mAh, Processor: 5G",14587.08,Silver,True,True,15-day return,Dominguez LLC,4.5,https://images.flipkart.com/products/P14017.jpg,"Waterproof, Wireless, HD"
P14018,Lenovo Yoga 7i,Lenovo,Electronics,Laptop,Lenovo Yoga 7i - Remember anything on memory party its culture myself every environmental.,"RAM: 6GB, Processor: Android 13",135099.48,Purple,True,True,30-day return,"James, Marquez and Arnold",4.6,https://images.flipkart.com/products/P14018.jpg,"Best Seller, HD, Premium"
P14019,Sony WF-C700N,Sony,Electronics,Headphones,Sony WF-C700N - Series thought whether standard.,"RAM: 5000mAh, Connectivity: 5G",5802.46,Blue,True,False,7-day return,Sharp-Manning,4.9,https://images.flipkart.com/products/P14019.jpg,"Stylish, HD"
P14020,"MI Q1 75""",MI,Electronics,TV,"MI Q1 75"" - Especially lot animal reach medical small hundred building different.","Storage: 48MP, OS: MediaTek",105581.83,Red,True,False,15-day return,Rose Ltd,4.2,https://images.flipkart.com/products/P14020.jpg,"Wireless, Trending"
P14021,L'Oreal Paris Lipstick,L'Oreal,Beauty,Cosmetics,L'Oreal Paris Lipstick - Student situation analysis color cut we describe PM.,"Display: 6.5 inch, Connectivity: Snapdragon",3671.95,Red,True,True,30-day return,Mccoy Group,3.8,https://images.flipkart.com/products/P14021.jpg,"Best Seller, Premium"
P14022,Dell G15 Gaming,Dell,Electronics,Laptop,Dell G15 Gaming - Improve under responsibility this step interest evidence she investment.,"Storage: 5000mAh, Connectivity: MediaTek",75603.1,White,False,False,7-day return,Evans-Hurst,4.2,https://images.flipkart.com/products/P14022.jpg,"Wireless, Durable, Trending"
P14023,Mamaearth Onion Shampoo,Mamaearth,Beauty,Skincare,Mamaearth Onion Shampoo - Maybe today agency late life.,"RAM: 256GB, Connectivity: Snapdragon",2553.19,Blue,True,True,10-day return,Randall-Chen,4.9,https://images.flipkart.com/products/P14023.jpg,"Waterproof, Lightweight, Wireless, HD"
P14024,"LG UltraHD 4K 43""",LG,Electronics,TV,"LG UltraHD 4K 43"" - Themselves meet attorney rock raise.","Storage: 6GB, OS: MediaTek",115384.04,Blue,False,True,15-day return,Thompson Ltd,5.0,https://images.flipkart.com/products/P14024.jpg,"New Launch, Durable, Smart, 4K"
P14025,Apple iPhone 15 Pro,Apple,Electronics,Smartphone,Apple iPhone 15 Pro - High score many one us way.,"Display: 6GB, OS: iOS 17",108140.94,White,False,True,10-day return,"Sanchez, Foster and Allison",3.6,https://images.flipkart.com/products/P14025.jpg,"Fast Charging, 4K, Best Seller, Stylish"
P14026,Lakme 9to5 Lipstick,Lakme,Beauty,Cosmetics,Lakme 9to5 Lipstick - Soon live choice conference Democrat security me amount someone cost.,"RAM: 256GB, Processor: iOS 17",3428.26,Gold,True,True,30-day return,Wood LLC,4.8,https://images.flipkart.com/products/P14026.jpg,"Durable, Trending, New Launch"
P14027,Levi's 511 Slim Jeans,Levi's,Fashion,Clothing,Levi's 511 Slim Jeans - Fill strategy clearly computer though action run.,"Storage: 5000mAh, Processor: MediaTek",13640.1,Blue,False,True,30-day return,Carlson Group,3.8,https://images.flipkart.com/products/P14027.jpg,"Trending, HD, Stylish, Premium"
P14028,Oppo A78,Oppo,Electronics,Smartphone,Oppo A78 - At require evidence side risk whether.,"Display: 128GB, Processor: Android 13",25802.49,Blue,False,False,30-day return,"Johnson, Barnes and Callahan",4.0,https://images.flipkart.com/products/P14028.jpg,"4K, New Launch"
P14029,Allen Solly Chinos,Allen Solly,Fashion,Clothing,Allen Solly Chinos - Citizen statement condition picture by which religious build low garden.,"RAM: 256GB, OS: Android 13",3615.03,Green,True,True,15-day return,"Howard, Adams and Price",4.2,https://images.flipkart.com/products/P14029.jpg,"Durable, Trending, Smart"
P14030,Bata Power,Bata,Fashion,Shoes,Bata Power - Challenge president listen big door ask skill view memory candidate within.,"Storage: 48MP, OS: MediaTek",3060.61,Red,True,False,15-day return,Lane-Mccann,4.8,https://images.flipkart.com/products/P14030.jpg,"Premium, Best Seller, HD, 4K"
P14031,Reebok Classic Leather,Reebok,Fashion,Shoes,Reebok Classic Leather - Type begin report commercial our.,"Camera: 6.5 inch, OS: Android 13",13826.44,Rose Gold,False,False,15-day return,Wiley-Scott,4.9,https://images.flipkart.com/products/P14031.jpg,"Eco-Friendly, Fast Charging, Trending"
P14032,Pigeon Favourite Cooker,Pigeon,Home,Kitchen,Pigeon Favourite Cooker - On police job situation establish front change their Mrs.,"Display: 5000mAh, OS: Snapdragon",22808.07,Silver,True,False,7-day return,Prince Inc,3.7,https://images.flipkart.com/products/P14032.jpg,"Fast Charging, New Launch, Smart"
P14033,Noise ColorFit Pro 4,Noise,Electronics,Headphones,Noise ColorFit Pro 4 - Though but expert upon imagine seat message.,"Battery: 256GB, Processor: Android 13",31018.93,Green,False,True,15-day return,Durham LLC,4.3,https://images.flipkart.com/products/P14033.jpg,"Fast Charging, Stylish, Wireless, Waterproof"
P14034,Acer Nitro 5,Acer,Electronics,Laptop,Acer Nitro 5 - Total technology consider between address method.,"RAM: 128GB, OS: 5G",52696.56,Black,True,True,7-day return,"Smith, Tran and White",4.6,https://images.flipkart.com/products/P14034.jpg,"Premium, Smart, Lightweight, New Launch"
P14035,Prestige Svachh Cooker,Prestige,Home,Kitchen,Prestige Svachh Cooker - Whose discussion safe wear.,"Storage: 6GB, Connectivity: MediaTek",9039.16,White,True,False,10-day return,Martinez-Brown,3.8,https://images.flipkart.com/products/P14035.jpg,"Durable, 4K, Eco-Friendly"
P14036,Mamaearth Vitamin C Serum,Mamaearth,Beauty,Skincare,Mamaearth Vitamin C Serum - Country feeling save technology prepare about.,"Storage: 6GB, Connectivity: MediaTek",12349.43,Purple,True,True,10-day return,"Petersen, Knapp and David",4.0,https://images.flipkart.com/products/P14036.jpg,"Smart, Best Seller"
P14037,Asus ROG Strix G15,Asus,Electronics,Laptop,Asus ROG Strix G15 - Cause property sing team share occur.,"Battery: 6.5 inch, Connectivity: MediaTek",173469.73,Gold,True,False,15-day return,"Webb, Johnson and Frye",4.9,https://images.flipkart.com/products/P14037.jpg,"Stylish, Best Seller"
P14038,OnePlus OnePlus Nord 3,OnePlus,Electronics,Smartphone,OnePlus OnePlus Nord 3 - Employee participant nearly international music cup.,"Storage: 48MP, Processor: Android 13",10556.61,Black,False,False,7-day return,Chavez-Greer,3.5,https://images.flipkart.com/products/P14038.jpg,"Best Seller, Premium, Wireless"
P14039,Godrej Interio Sofa,Godrej,Home,Furniture,Godrej Interio Sofa - Recognize others company evening open point.,"Display: 6GB, OS: 5G",8328.52,Green,False,True,15-day return,Jarvis LLC,4.7,https://images.flipkart.com/products/P14039.jpg,"Durable, Smart"
P14040,Pigeon Special Cooker,Pigeon,Home,Kitchen,Pigeon Special Cooker - Later eight wife player put.,"RAM: 128GB, Processor: MediaTek",3679.19,Rose Gold,False,False,7-day return,"Peters, Johnson and Koch",3.5,https://images.flipkart.com/products/P14040.jpg,"Lightweight, New Launch, Trending, Eco-Friendly"
P14041,boAt Storm,boAt,Electronics,Headphones,boAt Storm - Me ball stuff way almost head now close lot heavy.,"RAM: 6GB, OS: Snapdragon",19290.74,Purple,True,True,30-day return,Barrett LLC,3.9,https://images.flipkart.com/products/P14041.jpg,"Trending, Eco-Friendly, HD, Best Seller"
P14042,HP EliteBook 840,HP,Electronics,Laptop,HP EliteBook 840 - Mind best nor sense within discover among power treatment.,"Camera: 5000mAh, Connectivity: Snapdragon",158322.69,Blue,False,False,15-day return,"Jones, Nelson and Peterson",4.3,https://images.flipkart.com/products/P14042.jpg,"4K, Best Seller"
P14043,Sony Bravia A80L OLED,Sony,Electronics,TV,Sony Bravia A80L OLED - Message push though reach him large.,"Storage: 6.5 inch, Connectivity: WiFi 6",140852.3,Silver,False,True,15-day return,"Huffman, Watson and Marsh",4.0,https://images.flipkart.com/products/P14043.jpg,"New Launch, Fast Charging, Trending, Lightweight"
P14044,Adidas Stan Smith,Adidas,Fashion,Shoes,Adidas Stan Smith - Program act enjoy adult response quickly soldier often west usually.,"Camera: 48MP, OS: iOS 17",1684.96,Purple,False,False,30-day return,Horton-Wagner,3.6,https://images.flipkart.com/products/P14044.jpg,"Wireless, Lightweight, New Launch"
P14045,Xiaomi Mi 13,Xiaomi,Electronics,Smartphone,Xiaomi Mi 13 - Western travel century go.,"Display: 8GB, Processor: iOS 17",50367.9,Gray,True,True,30-day return,Larson-Pope,3.8,https://images.flipkart.com/products/P14045.jpg,"Smart, Waterproof, Durable"
P14046,Oppo F23,Oppo,Electronics,Smartphone,Oppo F23 - Huge particularly late somebody according condition daughter.,"Display: 6.5 inch, Connectivity: 5G",41577.46,Silver,False,True,7-day return,"Johnson, Santiago and Mills",5.0,https://images.flipkart.com/products/P14046.jpg,"4K, Durable, HD, Premium"
P14047,Allen Solly Formal Shirt,Allen Solly,Fashion,Clothing,Allen Solly Formal Shirt - Natural rate offer experience think moment.,"Battery: 6GB, Processor: Android 13",4906.54,White,True,False,15-day return,"Lynch, Price and Sanchez",4.4,https://images.flipkart.com/products/P14047.jpg,"Lightweight, Fast Charging"
P14048,Bata Power,Bata,Fashion,Shoes,Bata Power - Social space adult kitchen really.,"Camera: 128GB, Processor: iOS 17",3476.69,Silver,False,False,15-day return,"Newton, Jackson and Anderson",4.3,https://images.flipkart.com/products/P14048.jpg,"HD, Wireless, New Launch"
P14049,Levi's 501 Original,Levi's,Fashion,Clothing,Levi's 501 Original - Money week exist big must bar news this.,"RAM: 48MP, Connectivity: Snapdragon",10649.2,Purple,True,True,7-day return,Nguyen Ltd,3.5,https://images.flipkart.com/products/P14049.jpg,"HD, Premium, Fast Charging"
P14050,Acer Swift 3,Acer,Electronics,Laptop,Acer Swift 3 - Else go discuss source sea position ready better mention tend.,"Display: 8GB, Processor: iOS 17",89046.47,Green,False,True,7-day return,Smith-Ross,4.5,https://images.flipkart.com/products/P14050.jpg,"Premium, Durable, Best Seller"
P14051,Adidas Superstar,Adidas,Fashion,Shoes,Adidas Superstar - She treat return pass sing summer both.,"RAM: 256GB, Connectivity: Snapdragon",5522.15,Red,False,True,10-day return,Payne-Bennett,3.9,https://images.flipkart.com/products/P14051.jpg,"Trending, 4K, Premium, Lightweight"
P14052,"LG OLED C3 55""",LG,Electronics,TV,"LG OLED C3 55"" - Team but smile none red who.","Display: 6.5 inch, OS: Snapdragon",164486.02,Purple,True,True,7-day return,"Kennedy, Lee and Perez",4.1,https://images.flipkart.com/products/P14052.jpg,"Stylish, Lightweight, Premium"
P14053,Oppo Reno 8T,Oppo,Electronics,Smartphone,Oppo Reno 8T - Truth item pull and east center then improve.,"Camera: 5000mAh, Processor: MediaTek",56590.22,Red,True,False,30-day return,Montoya Ltd,4.4,https://images.flipkart.com/products/P14053.jpg,"Stylish, Best Seller"
P14054,Bata Power,Bata,Fashion,Shoes,Bata Power - Investment number well new model baby chance rich beautiful return.,"RAM: 48MP, Connectivity: MediaTek",10760.42,Gold,False,True,15-day return,Guerrero LLC,4.3,https://images.flipkart.com/products/P14054.jpg,"Lightweight, Smart, Durable, Stylish"
P14055,JBL Tune 770NC,JBL,Electronics,Headphones,JBL Tune 770NC - Shoulder us eight teacher time mention care firm size challenge.,"Camera: 6GB, Processor: iOS 17",22923.38,Black,True,False,30-day return,Gonzalez-Lopez,4.1,https://images.flipkart.com/products/P14055.jpg,"Best Seller, New Launch"
P14056,Nike Dunk Low,Nike,Fashion,Shoes,Nike Dunk Low - Weight clearly answer fund image modern manage effect.,"Storage: 48MP, Processor: 5G",6046.1,Red,False,False,15-day return,Fields Inc,4.0,https://images.flipkart.com/products/P14056.jpg,"Trending, Premium, HD"
P14057,L'Oreal Paris Lipstick,L'Oreal,Beauty,Cosmetics,L'Oreal Paris Lipstick - Live national experience little treatment determine might.,"RAM: 6.5 inch, OS: WiFi 6",10978.64,Gray,False,True,15-day return,May and Sons,4.9,https://images.flipkart.com/products/P14057.jpg,"Wireless, Best Seller, Fast Charging, Stylish"
P14058,Hawkins Miss Mary Cooker,Hawkins,Home,Kitchen,Hawkins Miss Mary Cooker - Despite mind without hot rock place.,"Camera: 5000mAh, Processor: Snapdragon",11830.24,Rose Gold,False,True,10-day return,"Hartman, Gardner and Kelley",3.6,https://images.flipkart.com/products/P14058.jpg,"Eco-Friendly, Smart, Durable, HD"
P14059,Apple iPhone SE,Apple,Electronics,Smartphone,Apple iPhone SE - Growth face authority decision cultural into often.,"Camera: 6GB, OS: WiFi 6",77977.66,Red,True,False,15-day return,Schmidt-Bailey,4.9,https://images.flipkart.com/products/P14059.jpg,"Wireless, New Launch, Durable, Lightweight"
P14060,Dell Inspiron 15,Dell,Electronics,Laptop,Dell Inspiron 15 - Manager middle take difficult fast author cause.,"Battery: 256GB, OS: Snapdragon",180058.38,White,True,False,15-day return,"Brown, Greene and Cook",4.0,https://images.flipkart.com/products/P14060.jpg,"Stylish, Eco-Friendly, New Launch"
P14061,Apple iPhone 15,Apple,Electronics,Smartphone,Apple iPhone 15 - Learn response serious radio case.,"Display: 48MP, Connectivity: MediaTek",125559.49,Gray,False,False,15-day return,Ward-Long,4.2,https://images.flipkart.com/products/P14061.jpg,"Waterproof, 4K"
P14062,Noise Buds VS104,Noise,Electronics,Headphones,Noise Buds VS104 - Size perhaps food attack subject plant scene.,"Camera: 128GB, OS: 5G",33564.49,Gray,True,False,7-day return,Wiggins-Harper,3.9,https://images.flipkart.com/products/P14062.jpg,"Smart, Wireless, Durable, 4K"
P14063,Apple iPhone 14 Plus,Apple,Electronics,Smartphone,Apple iPhone 14 Plus - Base fight often voice surface hold rule quality weight people.,"Camera: 6GB, OS: Android 13",141355.88,Green,False,False,10-day return,Harris PLC,4.5,https://images.flipkart.com/products/P14063.jpg,"Fast Charging, Wireless, Stylish"
P14064,Puma Suede Classic,Puma,Fashion,Shoes,Puma Suede Classic - Military beyond spend learn they also agent could threat big.,"Camera: 48MP, Connectivity: iOS 17",12341.99,Red,True,False,30-day return,"Werner, Martin and Campbell",4.1,https://images.flipkart.com/products/P14064.jpg,"Eco-Friendly, Waterproof, Trending"
P14065,Lenovo Legion 5,Lenovo,Electronics,Laptop,Lenovo Legion 5 - Particularly tonight Mrs all grow.,"Display: 8GB, Processor: MediaTek",47643.84,Gray,False,False,7-day return,Cooke Inc,4.1,https://images.flipkart.com/products/P14065.jpg,"Best Seller, Premium, Wireless"
P14066,Realme Narzo 60,Realme,Electronics,Smartphone,Realme Narzo 60 - Guess that cold put similar paper manager summer care.,"Display: 128GB, Processor: iOS 17",30758.43,Red,False,True,15-day return,Johnston PLC,3.6,https://images.flipkart.com/products/P14066.jpg,"Stylish, Trending, Premium, Smart"
P14067,Realme GT Neo 5,Realme,Electronics,Smartphone,Realme GT Neo 5 - Great as member impact yard various data degree.,"Storage: 8GB, OS: Snapdragon",47728.9,Silver,False,True,10-day return,"Johnson, Norman and Reid",4.8,https://images.flipkart.com/products/P14067.jpg,"Durable, HD, Waterproof, Fast Charging"
P14068,H&M Cotton Crew Neck,H&M,Fashion,Clothing,H&M Cotton Crew Neck - Dinner building result program nation increase operation commercial letter serve fact.,"RAM: 256GB, Connectivity: iOS 17",3014.31,Silver,False,False,7-day return,Roth LLC,4.8,https://images.flipkart.com/products/P14068.jpg,"Fast Charging, Best Seller"
P14069,Uniqlo Heattech T-Shirt,Uniqlo,Fashion,Clothing,Uniqlo Heattech T-Shirt - Heart from figure for wind out one drug despite.,"Storage: 128GB, Connectivity: Android 13",14097.46,Gold,True,True,10-day return,Gardner-Santana,3.8,https://images.flipkart.com/products/P14069.jpg,"Best Seller, Fast Charging, Durable, Trending"
P14070,Xiaomi Redmi Note 13,Xiaomi,Electronics,Smartphone,Xiaomi Redmi Note 13 - Doctor age hard front better class of left form threat.,"Storage: 128GB, Connectivity: MediaTek",10240.63,Silver,False,False,7-day return,"Fleming, Smith and Guerra",4.7,https://images.flipkart.com/products/P14070.jpg,"Premium, Best Seller"
P14071,Reebok Classic Leather,Reebok,Fashion,Shoes,Reebok Classic Leather - Skin wish night soon hotel.,"Storage: 6GB, Processor: Android 13",6352.31,Rose Gold,True,False,30-day return,Huerta-Douglas,3.8,https://images.flipkart.com/products/P14071.jpg,"Premium, Eco-Friendly, Waterproof, HD"
P14072,Realme GT Neo 5,Realme,Electronics,Smartphone,Realme GT Neo 5 - Say until generation interest food employee until.,"Display: 6.5 inch, Processor: MediaTek",27692.26,Purple,True,True,15-day return,"Winters, Romero and Hoffman",3.7,https://images.flipkart.com/products/P14072.jpg,"New Launch, Lightweight, Stylish, 4K"
P14073,Reebok Club C 85,Reebok,Fashion,Shoes,Reebok Club C 85 - Discuss animal wish cell reason majority similar population day organization.,"Battery: 48MP, Processor: iOS 17",6067.97,Purple,True,True,10-day return,Johnston and Sons,5.0,https://images.flipkart.com/products/P14073.jpg,"Wireless, Stylish"
