product_id,location,delivery_estimate,current_price,stock_status,offer_strength,rating,review_count
P14073,Lucknow,7 days,5058.67,In Stock,No Offer,3.6,2635
P14074,Bangalore,5 days,2022.13,In Stock,No Offer,4.5,45998
P14075,Mumbai,2 days,61417.15,In Stock,No Offer,4.9,18541
P14076,Ahmedabad,4 days,13161.29,In Stock,5% OFF,4.4,46372
P14077,Pune,7 days,107346.54,Low Stock,10% OFF,3.6,16297
P14078,Ahmedabad,7 days,72343.24,In Stock,No Offer,3.5,28373
P14079,Chennai,2 days,147316.62,Out of Stock,5% OFF,3.5,14915
P14080,Delhi,1 days,13565.87,Low Stock,5% OFF,3.6,25492
P14081,Hyderabad,4 days,52227.24,In Stock,30% OFF,4.8,39232
P14082,Ahmedabad,3 days,24641.62,In Stock,10% OFF,3.6,17703
P14083,Jaipur,4 days,60541.47,Low Stock,10% OFF,4.8,3676
P14084,Chennai,3 days,30010.51,Low Stock,15% OFF,4.3,37464
P14085,Hyderabad,5 days,6421.85,Low Stock,10% OFF,3.5,8046
P14086,Pune,5 days,18014.65,In Stock,No Offer,4.6,12481
P14087,Delhi,1 days,12438.86,Low Stock,5% OFF,4.0,43970
P14088,Bangalore,6 days,144477.68,In Stock,15% OFF,3.2,27101
P14089,Bangalore,2 days,8026.36,In Stock,20% OFF,3.3,18065
P14090,Pune,5 days,78731.27,In Stock,10% OFF,3.5,31376
P14091,Jaipur,7 days,7875.89,In Stock,10% OFF,3.5,4231
P14092,Lucknow,4 days,97574.65,Out of Stock,10% OFF,4.2,22340
P14093,Pune,1 days,366.56,In Stock,No Offer,4.3,42263
P14094,Bangalore,4 days,71425.85,In Stock,40% OFF,4.2,5609
P14095,Chennai,3 days,140066.86,In Stock,30% OFF,3.8,30790
P14096,Lucknow,5 days,4399.92,In Stock,5% OFF,3.6,26592
P14097,Kolkata,6 days,4375.16,In Stock,5% OFF,3.6,3855
P14098,Jaipur,1 days,95342.1,In Stock,10% OFF,3.3,20304
P14099,Hyderabad,1 days,8607.47,In Stock,15% OFF,3.1,17917
P14100,Pune,1 days,13113.0,In Stock,10% OFF,3.0,6978
P14101,Mumbai,4 days,31115.4,In Stock,10% OFF,3.9,49399
P14102,Ahmedabad,3 days,2810.68,In Stock,10% OFF,3.8,38655
P14103,Delhi,4 days,27694.92,In Stock,No Offer,4.3,8262
P14104,Ahmedabad,4 days,130586.77,In Stock,No Offer,4.7,9878
P14105,Chennai,1 days,5756.27,In Stock,30% OFF,4.2,27563
P14106,Hyderabad,4 days,13018.37,Out of Stock,10% OFF,3.4,18154
P14107,Kolkata,5 days,30085.28,Low Stock,No Offer,4.4,1012
P14108,Delhi,5 days,30793.69,Low Stock,10% OFF,4.1,34236
P14109,Lucknow,1 days,16224.31,Low Stock,No Offer,3.8,12213
P14110,Kolkata,4 days,8695.08,In Stock,5% OFF,4.6,13459
P14111,Kolkata,2 days,79242.21,Out of Stock,30% OFF,4.5,47089
P14112,Jaipur,3 days,124733.31,In Stock,5% OFF,3.4,723
P14113,Bangalore,5 days,13189.06,Low Stock,10% OFF,3.9,49223
P14114,Ahmedabad,5 days,167295.06,Out of Stock,50% OFF,4.5,11504
P14115,Kolkata,5 days,8568.71,Low Stock,20% OFF,4.3,42551
P14116,Jaipur,1 days,7270.04,In Stock,10% OFF,3.4,3176
P14117,Ahmedabad,5 days,17232.18,In Stock,15% OFF,4.6,5121
P14118,Lucknow,7 days,6199.08,In Stock,No Offer,3.6,38907
P14119,Chennai,6 days,4452.08,In Stock,20% OFF,4.4,15444
P14120,Mumbai,2 days,191819.18,In Stock,No Offer,3.4,24411
P14121,Kolkata,3 days,62059.37,In Stock,No Offer,4.7,26252
P14122,Hyderabad,1 days,6448.81,In Stock,15% OFF,3.3,33896
P14123,Kolkata,5 days,16497.62,In Stock,50% OFF,4.8,22615
P14124,Kolkata,4 days,88910.86,In Stock,30% OFF,3.4,12712
P14125,Bangalore,4 days,210507.55,In Stock,30% OFF,4.2,48677
P14126,Bangalore,6 days,32128.44,In Stock,10% OFF,3.6,27926
P14127,Bangalore,5 days,149130.59,In Stock,No Offer,4.3,3389
P14128,Hyderabad,6 days,1198.6,In Stock,15% OFF,3.5,42219
P14129,Mumbai,2 days,92872.51,Low Stock,No Offer,3.6,39817
P14130,Lucknow,6 days,91364.77,In Stock,40% OFF,3.8,26192
P14131,Mumbai,5 days,127705.85,In Stock,20% OFF,4.8,33003
P14132,Lucknow,7 days,138530.79,In Stock,15% OFF,3.5,47154
P14133,Delhi,2 days,950.79,In Stock,5% OFF,3.4,12413
P14134,Bangalore,4 days,7777.36,Out of Stock,10% OFF,3.2,11827
P14135,Ahmedabad,3 days,35549.06,In Stock,10% OFF,4.2,25683
P14136,Jaipur,1 days,9270.3,In Stock,5% OFF,4.4,49393
P14137,Mumbai,7 days,65388.96,In Stock,No Offer,4.7,700
P14138,Bangalore,4 days,13638.75,In Stock,10% OFF,3.2,35962
P14139,Ahmedabad,4 days,8706.95,In Stock,5% OFF,3.5,35700
P14140,Mumbai,6 days,12504.68,In Stock,15% OFF,4.0,39389
P14141,Chennai,3 days,21233.63,In Stock,No Offer,3.8,25558
P14142,Pune,7 days,23762.34,Low Stock,15% OFF,3.3,45520
P14143,Mumbai,5 days,174478.5,In Stock,10% OFF,3.6,33403
P14144,Kolkata,1 days,104901.38,In Stock,20% OFF,3.4,18802
P14145,Hyderabad,3 days,18331.17,Low Stock,15% OFF,4.4,23635
P14146,Bangalore,3 days,36148.57,In Stock,No Offer,4.8,27223
P14147,Pune,5 days,9940.42,In Stock,10% OFF,4.8,40487
P14148,Pune,2 days,37377.61,In Stock,40% OFF,3.9,43134
P14149,Kolkata,5 days,4218.65,Low Stock,15% OFF,3.7,39630
P14150,Ahmedabad,6 days,1755.11,Low Stock,15% OFF,3.5,19529
P14151,Ahmedabad,2 days,58840.73,Out of Stock,10% OFF,3.8,29569
P14152,Ahmedabad,2 days,5748.17,In Stock,50% OFF,4.3,12018
P14153,Bangalore,6 days,8998.57,Low Stock,10% OFF,4.6,28056
P14154,Delhi,4 days,8015.89,In Stock,5% OFF,4.3,5756
P14155,Delhi,4 days,12073.85,In Stock,10% OFF,3.6,31850
P14156,Hyderabad,4 days,14695.62,In Stock,5% OFF,3.9,13620
P14157,Mumbai,1 days,136372.51,In Stock,5% OFF,4.2,518
P14158,Delhi,2 days,39393.58,Out of Stock,No Offer,3.1,11584
P14159,Delhi,1 days,12174.77,In Stock,10% OFF,4.8,27936
P14160,Kolkata,3 days,12693.9,In Stock,25% OFF,3.1,49537
P14161,Jaipur,2 days,159606.85,Low Stock,20% OFF,3.7,24989
P14162,Delhi,1 days,135197.74,In Stock,10% OFF,3.3,17008
P14163,Pune,7 days,15864.97,In Stock,No Offer,3.3,14340
P14164,Mumbai,1 days,82857.95,In Stock,30% OFF,3.8,21053
P14165,Ahmedabad,5 days,3703.63,In Stock,25% OFF,5.0,36919
P14166,Lucknow,3 days,81499.19,Low Stock,No Offer,4.4,49516
P14167,Lucknow,4 days,29292.24,In Stock,10% OFF,4.3,14343
P14168,Pune,4 days,55355.91,In Stock,15% OFF,4.2,11652
P14169,Ahmedabad,3 days,9591.98,In Stock,10% OFF,3.5,1899
P14170,Mumbai,4 days,3351.47,Low Stock,15% OFF,3.5,14755
P14171,Hyderabad,1 days,6202.39,In Stock,10% OFF,3.8,32244
P14172,Jaipur,3 days,489.4,In Stock,No Offer,3.3,32357
P14173,Mumbai,5 days,132695.76,Out of Stock,25% OFF,3.3,40354
P14174,Bangalore,3 days,52786.57,In Stock,10% OFF,3.4,4637
P14175,Mumbai,5 days,8566.79,Low Stock,No Offer,3.5,35339
P14176,Mumbai,3 days,9213.15,In Stock,25% OFF,3.3,48691
P14177,Jaipur,3 days,21243.37,In Stock,15% OFF,4.3,41271
P14178,Delhi,5 days,24419.0,In Stock,10% OFF,4.9,2545
P14179,Jaipur,3 days,18323.89,In Stock,No Offer,4.9,38363
P14180,Pune,4 days,9646.82,In Stock,10% OFF,4.1,45949
P14181,Kolkata,1 days,9007.02,In Stock,No Offer,4.3,42475
P14182,Pune,5 days,11786.65,In Stock,5% OFF,4.7,13042
P14183,Delhi,5 days,137199.52,In Stock,No Offer,4.8,332
P14184,Jaipur,6 days,6299.39,Low Stock,No Offer,3.9,16486
P14185,Ahmedabad,1 days,10229.77,In Stock,10% OFF,4.4,48058
P14186,Jaipur,2 days,199445.97,In Stock,5% OFF,3.9,4254
P14187,Delhi,5 days,89982.73,In Stock,20% OFF,3.4,34705
P14188,Lucknow,3 days,227466.16,In Stock,50% OFF,4.3,47573
P14189,Delhi,6 days,57987.33,In Stock,10% OFF,4.8,5359
P14190,Ahmedabad,2 days,9515.41,In Stock,15% OFF,3.7,31607
P14191,Lucknow,5 days,23812.38,Low Stock,40% OFF,3.6,1659
P14192,Kolkata,7 days,3479.39,Low Stock,10% OFF,3.9,24860
P14193,Jaipur,6 days,28092.2,In Stock,20% OFF,4.3,43102
P14194,Bangalore,3 days,13842.2,In Stock,20% OFF,4.5,12498
P14195,Mumbai,3 days,1648.02,In Stock,20% OFF,3.2,44174
P14196,Kolkata,4 days,15801.79,In Stock,40% OFF,4.5,49785
P14197,Kolkata,7 days,3528.9,In Stock,5% OFF,3.3,37493
P14198,Mumbai,3 days,44492.95,Low Stock,10% OFF,3.5,4010
P14199,Mumbai,1 days,95567.45,Low Stock,25% OFF,3.2,49515
P14200,Ahmedabad,5 days,254.17,In Stock,5% OFF,4.2,22486
P14201,Jaipur,5 days,11241.09,In Stock,5% OFF,4.3,11897
P14202,Delhi,5 days,91217.04,In Stock,10% OFF,4.5,44402
P14203,Pune,2 days,1393.82,In Stock,25% OFF,4.0,9512
P14204,Delhi,4 days,4205.9,In Stock,10% OFF,3.4,42318
P14205,Delhi,1 days,4347.1,In Stock,40% OFF,3.1,22465
P14206,Delhi,3 days,15924.82,In Stock,50% OFF,4.3,26177
P14207,Jaipur,4 days,68243.8,Out of Stock,5% OFF,3.9,36676
P14208,Jaipur,6 days,30113.28,In Stock,No Offer,3.2,13130
P14209,Pune,5 days,13495.25,In Stock,10% OFF,4.6,15920
P14210,Ahmedabad,6 days,51674.12,In Stock,15% OFF,3.3,581
P14211,Chennai,1 days,37855.27,In Stock,20% OFF,3.4,6867
P14212,Lucknow,6 days,5868.14,In Stock,15% OFF,3.5,49717
P14213,Hyderabad,1 days,212073.91,In Stock,10% OFF,3.6,1467
P14214,Chennai,2 days,7841.67,In Stock,15% OFF,4.5,16147
P14215,Mumbai,7 days,153193.33,Low Stock,No Offer,3.4,2179
P14216,Pune,6 days,261703.48,In Stock,30% OFF,4.1,13731
P14217,Pune,7 days,21018.95,In Stock,10% OFF,4.2,18566
P14218,Mumbai,3 days,7715.35,In Stock,No Offer,3.4,27974
P14219,Delhi,2 days,8708.15,In Stock,15% OFF,3.6,2379
P14220,Delhi,7 days,4793.21,Low Stock,20% OFF,4.9,28807
P14221,Bangalore,7 days,7163.5,In Stock,10% OFF,3.7,27066
P14222,Hyderabad,4 days,7340.04,Low Stock,15% OFF,4.4,21450
P14223,Lucknow,5 days,29033.0,In Stock,5% OFF,3.8,41399
P14224,Bangalore,7 days,9233.05,Low Stock,No Offer,3.8,37203
P14225,Ahmedabad,5 days,226528.74,In Stock,10% OFF,3.1,48163
P14226,Ahmedabad,7 days,19265.22,Out of Stock,5% OFF,3.2,33673
P14227,Delhi,6 days,22547.63,Out of Stock,No Offer,3.5,38463
P14228,Delhi,3 days,97209.42,In Stock,15% OFF,3.4,1887
P14229,Hyderabad,7 days,7548.84,Out of Stock,20% OFF,3.8,19040
P14230,Lucknow,1 days,116061.34,In Stock,30% OFF,3.1,7442
P14231,Jaipur,3 days,28807.53,In Stock,20% OFF,3.7,2669
P14232,Pune,1 days,36536.61,In Stock,5% OFF,4.2,48039
P14233,Jaipur,6 days,11631.43,In Stock,5% OFF,3.4,44424
P14234,Kolkata,3 days,40033.21,Low Stock,40% OFF,3.3,34359
P14235,Pune,1 days,5077.46,Low Stock,20% OFF,4.3,9558
P14236,Hyderabad,2 days,11183.19,In Stock,5% OFF,3.7,19083
P14237,Bangalore,2 days,3008.47,Low Stock,5% OFF,3.9,18452
P14238,Bangalore,2 days,14098.75,Out of Stock,5% OFF,4.4,15976
P14239,Ahmedabad,3 days,38270.39,In Stock,5% OFF,4.0,2623
P14240,Lucknow,1 days,5057.74,Low Stock,No Offer,3.4,34841
P14241,Kolkata,6 days,141577.94,In Stock,No Offer,4.1,385
P14242,Delhi,7 days,28484.54,In Stock,20% OFF,4.4,47201
P14243,Mumbai,2 days,9596.2,In Stock,No Offer,4.4,20749
P14244,Bangalore,3 days,63121.14,In Stock,10% OFF,3.3,34538
P14245,Jaipur,6 days,36968.82,In Stock,40% OFF,3.0,36868
P14246,Kolkata,6 days,19073.49,In Stock,5% OFF,4.2,41948
P14247,Pune,2 days,115378.48,In Stock,5% OFF,3.7,42223
P14248,Pune,5 days,10326.59,Low Stock,10% OFF,4.5,15881
P14249,Mumbai,1 days,115453.6,In Stock,20% OFF,4.9,2175
P14250,Kolkata,4 days,35226.28,Low Stock,No Offer,4.8,39552
P14251,Kolkata,2 days,18622.4,In Stock,No Offer,3.3,21552
P14252,Chennai,6 days,33275.22,In Stock,10% OFF,3.5,1851
P14253,Ahmedabad,7 days,139674.88,In Stock,10% OFF,4.8,31788
P14254,Bangalore,4 days,11919.65,In Stock,15% OFF,3.6,47485
P14255,Ahmedabad,4 days,32141.25,In Stock,10% OFF,3.8,38872
P14256,Delhi,6 days,18570.9,In Stock,10% OFF,4.3,16235
P14257,Lucknow,1 days,107573.15,In Stock,No Offer,3.5,35161
P14258,Delhi,4 days,5358.16,In Stock,10% OFF,3.7,44095
P14259,Pune,5 days,1150.51,Low Stock,15% OFF,3.2,48558
P14260,Pune,6 days,1536.86,Low Stock,20% OFF,4.2,26464
P14261,Kolkata,2 days,7905.47,In Stock,40% OFF,3.0,15529
P14262,Pune,2 days,2949.33,In Stock,30% OFF,4.8,885
P14263,Kolkata,6 days,34115.94,In Stock,10% OFF,4.3,38829
P14264,Delhi,6 days,7381.72,In Stock,5% OFF,4.3,10503
P14265,Delhi,6 days,6262.25,In Stock,10% OFF,4.3,23606
P14266,Delhi,2 days,4825.2,In Stock,5% OFF,4.8,24118
P14267,Ahmedabad,4 days,10207.42,In Stock,10% OFF,3.4,40065
P14268,Hyderabad,2 days,2388.61,In Stock,10% OFF,4.0,31061
P14269,Hyderabad,2 days,7804.11,In Stock,20% OFF,3.5,20557
P14270,Kolkata,6 days,21164.94,In Stock,10% OFF,4.3,27587
P14271,Ahmedabad,4 days,64803.46,In Stock,20% OFF,4.7,15463
P14272,Delhi,1 days,29400.58,In Stock,No Offer,3.4,35645
P14273,Hyderabad,2 days,5993.36,Low Stock,No Offer,4.8,692
P14274,Hyderabad,2 days,10580.69,In Stock,10% OFF,3.1,361
P14275,Lucknow,4 days,106277.93,Low Stock,10% OFF,4.6,46640
P14276,Chennai,7 days,23229.67,In Stock,25% OFF,3.8,37607
P14277,Mumbai,2 days,21735.87,In Stock,No Offer,4.6,9405
P14278,Mumbai,5 days,15303.82,Out of Stock,15% OFF,3.6,28117
P14279,Jaipur,6 days,51475.23,In Stock,No Offer,4.5,45827
P14280,Jaipur,1 days,6384.92,Low Stock,10% OFF,3.1,20914
P14281,Mumbai,1 days,38278.63,Out of Stock,5% OFF,4.8,44156
P14282,Delhi,4 days,86304.4,In Stock,10% OFF,3.9,41848
P14283,Bangalore,1 days,3116.56,In Stock,15% OFF,4.4,18847
P14284,Bangalore,3 days,6781.69,In Stock,5% OFF,3.7,33510
P14285,Ahmedabad,6 days,23903.39,Low Stock,No Offer,3.6,36705
P14286,Ahmedabad,2 days,1343.57,Low Stock,5% OFF,3.9,13324
P14287,Chennai,4 days,18404.62,In Stock,No Offer,3.6,24863
P14288,Chennai,1 days,15120.17,In Stock,No Offer,4.9,42423
P14289,Kolkata,2 days,11068.41,Out of Stock,15% OFF,3.3,13891
P14290,Pune,3 days,24977.99,In Stock,20% OFF,3.1,43138
P14291,Hyderabad,6 days,80354.12,In Stock,10% OFF,3.6,15853
P14292,Ahmedabad,6 days,2146.86,In Stock,20% OFF,3.4,44285
P14293,Ahmedabad,1 days,204322.94,Out of Stock,10% OFF,3.4,26044
P14294,Bangalore,6 days,13781.23,In Stock,40% OFF,4.2,25886
P14295,Pune,1 days,10004.66,In Stock,15% OFF,4.9,34397
P14296,Pune,3 days,8821.79,Low Stock,50% OFF,3.4,4108
P14297,Ahmedabad,3 days,32354.9,Low Stock,10% OFF,3.7,48269
P14298,Delhi,3 days,119187.46,Low Stock,20% OFF,3.6,36843
P14299,Bangalore,1 days,31068.44,Out of Stock,10% OFF,3.2,32187
P14300,Ahmedabad,4 days,10954.99,In Stock,10% OFF,4.9,11743
P14301,Mumbai,6 days,111480.39,In Stock,20% OFF,3.4,19201
P14302,Mumbai,3 days,2085.67,In Stock,20% OFF,4.6,5021
P14303,Pune,3 days,29773.59,Low Stock,15% OFF,4.3,37460
P14304,Chennai,3 days,10859.06,In Stock,5% OFF,3.9,42668
P14305,Mumbai,1 days,38807.77,In Stock,15% OFF,3.8,26888
P14306,Mumbai,1 days,18076.97,In Stock,No Offer,4.9,3710
P14307,Ahmedabad,7 days,3183.89,In Stock,5% OFF,4.1,42544
P14308,Jaipur,4 days,9711.1,Low Stock,20% OFF,3.1,45803
P14309,Hyderabad,4 days,23141.38,Out of Stock,15% OFF,4.3,19543
P14310,Hyderabad,3 days,1103.79,Low Stock,10% OFF,3.7,4493
P14311,Bangalore,5 days,288801.26,In Stock,No Offer,3.9,7781
P14312,Ahmedabad,2 days,6642.75,In Stock,5% OFF,3.4,8894
P14313,Pune,1 days,7022.79,In Stock,50% OFF,4.5,20289
P14314,Delhi,1 days,88476.3,Low Stock,30% OFF,3.8,15911
P14315,Ahmedabad,4 days,24374.53,In Stock,40% OFF,3.9,46994
P14316,Delhi,2 days,95707.81,In Stock,15% OFF,4.8,8535
P14317,Mumbai,4 days,1237.32,In Stock,10% OFF,4.4,21500
P14318,Pune,6 days,123371.32,In Stock,25% OFF,3.8,36221
P14319,Delhi,3 days,109712.51,In Stock,25% OFF,3.1,26326
P14320,Pune,5 days,1140.39,Low Stock,10% OFF,4.1,47108
P14321,Kolkata,3 days,1954.74,Low Stock,10% OFF,5.0,38343
P14322,Kolkata,4 days,8607.71,In Stock,No Offer,4.3,26571
P14323,Lucknow,1 days,194345.09,In Stock,10% OFF,4.2,12780
P14324,Jaipur,2 days,44540.36,In Stock,5% OFF,3.4,35443
P14325,Pune,6 days,3268.76,In Stock,5% OFF,4.3,33073
P14326,Ahmedabad,1 days,118781.8,In Stock,No Offer,3.8,10763
P14327,Ahmedabad,1 days,5216.55,In Stock,5% OFF,4.1,15611
P14328,Pune,6 days,95804.95,Low Stock,10% OFF,4.6,20880
P14329,Bangalore,4 days,1910.11,In Stock,5% OFF,3.5,25817
P14330,Pune,7 days,156661.2,In Stock,10% OFF,4.2,49522
P14331,Pune,4 days,171015.53,In Stock,5% OFF,3.4,46521
P14332,Bangalore,4 days,14828.32,In Stock,5% OFF,3.3,29813
P14333,Chennai,6 days,63664.22,Low Stock,No Offer,3.4,508
P14334,Lucknow,6 days,7556.17,In Stock,10% OFF,3.1,48182
P14335,Lucknow,5 days,10749.45,In Stock,10% OFF,4.6,19509
P14336,Ahmedabad,3 days,6981.33,In Stock,15% OFF,4.5,10443
P14337,Delhi,2 days,6976.85,In Stock,25% OFF,3.8,41320
P14338,Chennai,4 days,9393.0,Low Stock,15% OFF,4.1,32936
P14339,Jaipur,3 days,9272.45,In Stock,5% OFF,3.3,122
P14340,Bangalore,1 days,47399.22,Low Stock,10% OFF,4.7,27084
P14341,Mumbai,6 days,12471.05,Low Stock,No Offer,3.0,23153
P14342,Lucknow,6 days,10059.94,Low Stock,10% OFF,4.7,6407
P14343,Mumbai,4 days,24677.95,In Stock,15% OFF,3.2,23859
P14344,Ahmedabad,6 days,31724.88,In Stock,10% OFF,3.2,48753
P14345,Hyderabad,4 days,19667.64,In Stock,5% OFF,4.5,10037
P14346,Chennai,7 days,39870.84,In Stock,10% OFF,3.8,33162
P14347,Pune,3 days,4805.28,Low Stock,5% OFF,3.1,41733
P14348,Chennai,4 days,89977.37,In Stock,5% OFF,3.5,18860
P14349,Delhi,4 days,5365.0,In Stock,10% OFF,3.6,18850
P14350,Chennai,5 days,69752.68,Out of Stock,20% OFF,5.0,41599
P14351,Jaipur,2 days,183371.0,In Stock,50% OFF,4.8,15546
P14352,Bangalore,4 days,2583.45,In Stock,No Offer,4.1,19823
P14353,Bangalore,3 days,55431.15,In Stock,No Offer,4.5,9334
P14354,Delhi,5 days,36262.05,Out of Stock,5% OFF,4.5,43945
P14355,Hyderabad,1 days,182435.83,In Stock,No Offer,4.8,24148
P14356,Hyderabad,7 days,27691.64,In Stock,10% OFF,4.8,32517
P14357,Ahmedabad,7 days,175026.17,Low Stock,20% OFF,3.1,12358
P14358,Kolkata,3 days,8725.42,In Stock,5% OFF,4.5,29205
P14359,Jaipur,4 days,1476.18,In Stock,20% OFF,4.0,6902
P14360,Delhi,6 days,8007.55,In Stock,20% OFF,3.5,15340
P14361,Chennai,4 days,37424.98,In Stock,No Offer,4.2,43410
P14362,Jaipur,6 days,140915.48,Low Stock,15% OFF,5.0,39495
P14363,Jaipur,7 days,70992.88,In Stock,5% OFF,4.3,47904
P14364,Hyderabad,6 days,66719.5,Low Stock,5% OFF,3.7,38631
P14365,Chennai,7 days,100787.62,In Stock,15% OFF,3.1,4428
P14366,Hyderabad,4 days,11738.85,Out of Stock,No Offer,4.3,13877
P14367,Hyderabad,3 days,10517.52,In Stock,5% OFF,3.9,17190
P14368,Jaipur,7 days,5419.61,In Stock,15% OFF,3.2,41051
P14369,Jaipur,3 days,4156.59,In Stock,15% OFF,3.2,18334
P14370,Chennai,1 days,15784.48,In Stock,5% OFF,3.3,38406
P14371,Mumbai,6 days,17804.09,Out of Stock,10% OFF,4.9,9343
P14372,Lucknow,2 days,8436.67,Low Stock,No Offer,3.6,14727
P14373,Delhi,3 days,7840.36,In Stock,No Offer,3.8,8841
P14374,Jaipur,5 days,62254.93,Low Stock,20% OFF,3.2,47074
P14375,Lucknow,1 days,80844.38,In Stock,10% OFF,5.0,3310
P14376,Delhi,3 days,39297.34,Low Stock,20% OFF,3.7,19741
P14377,Kolkata,2 days,4424.19,In Stock,50% OFF,3.6,10353
P14378,Kolkata,5 days,7987.54,In Stock,10% OFF,3.9,28775
P14379,Lucknow,1 days,19072.94,Low Stock,30% OFF,4.3,44497
P14380,Pune,4 days,82807.41,Low Stock,No Offer,3.1,41306
P14381,Jaipur,7 days,4338.76,Low Stock,No Offer,4.5,17262
P14382,Mumbai,7 days,4183.66,In Stock,5% OFF,4.5,29848
P14383,Chennai,6 days,16076.85,In Stock,15% OFF,4.9,18791
P14384,Kolkata,3 days,9342.78,In Stock,10% OFF,3.0,45050
P14385,Bangalore,7 days,35992.73,In Stock,40% OFF,3.4,12525
P14386,Ahmedabad,5 days,142459.6,Low Stock,15% OFF,4.4,22283
P14387,Bangalore,5 days,8714.86,In Stock,10% OFF,5.0,7454
P14388,Bangalore,1 days,175285.14,In Stock,No Offer,3.3,10969
P14389,Ahmedabad,3 days,10885.52,In Stock,No Offer,3.8,47540
P14390,Mumbai,4 days,12015.56,In Stock,No Offer,4.9,14900
P14391,Bangalore,6 days,8747.18,In Stock,20% OFF,4.6,27879
P14392,Lucknow,7 days,15357.68,In Stock,15% OFF,3.1,48202
P14393,Chennai,4 days,10284.98,In Stock,10% OFF,3.0,498
P14394,Hyderabad,7 days,10790.86,In Stock,10% OFF,4.9,37240
P14395,Mumbai,4 days,5438.87,In Stock,15% OFF,4.5,25665
P14396,Hyderabad,3 days,5028.49,In Stock,10% OFF,4.1,33147
P14397,Kolkata,1 days,2204.24,In Stock,10% OFF,3.4,41216
P14398,Chennai,4 days,14136.02,In Stock,5% OFF,4.1,15463
P14399,Bangalore,3 days,12652.95,In Stock,No Offer,4.9,38980
P14400,Jaipur,1 days,28134.72,In Stock,10% OFF,4.6,22707
P14401,Jaipur,1 days,10639.39,In Stock,5% OFF,3.4,2367
P14402,Lucknow,7 days,22470.25,In Stock,No Offer,3.8,47379
P14403,Pune,5 days,92529.35,In Stock,10% OFF,4.0,34980
P14404,Kolkata,7 days,10541.03,In Stock,15% OFF,4.5,42597
P14405,Ahmedabad,1 days,19617.94,In Stock,No Offer,4.0,45969
P14406,Jaipur,4 days,35770.74,In Stock,No Offer,3.9,15289
P14407,Bangalore,1 days,30154.06,In Stock,10% OFF,4.6,21186
P14408,Chennai,3 days,2838.05,Out of Stock,5% OFF,4.3,10503
P14409,Delhi,4 days,134232.9,Low Stock,5% OFF,3.6,24943
P14410,Mumbai,1 days,33413.57,In Stock,5% OFF,3.4,33630
P14411,Hyderabad,1 days,17781.03,Low Stock,10% OFF,3.3,23465
P14412,Bangalore,4 days,9570.45,In Stock,5% OFF,4.0,10015
P14413,Bangalore,1 days,109786.99,In Stock,No Offer,3.6,19977
P14414,Kolkata,7 days,154513.16,In Stock,15% OFF,4.8,49094
P14415,Lucknow,2 days,1737.27,Low Stock,No Offer,3.0,28849
P14416,Ahmedabad,1 days,5063.98,In Stock,5% OFF,3.6,10852
P14417,Chennai,4 days,48905.73,In Stock,10% OFF,4.5,9283
P14418,Ahmedabad,5 days,27586.25,Out of Stock,15% OFF,4.5,18017
P14419,Delhi,5 days,77588.57,Low Stock,No Offer,4.5,48195
P14420,Mumbai,3 days,5202.43,Out of Stock,25% OFF,3.3,32860
P14421,Chennai,7 days,84605.65,Low Stock,5% OFF,3.1,48426
P14422,Lucknow,4 days,40534.98,In Stock,5% OFF,3.2,26011
P14423,Delhi,2 days,6771.22,In Stock,15% OFF,3.5,47223
P14424,Ahmedabad,2 days,12172.5,In Stock,15% OFF,4.5,38167
P14425,Pune,2 days,35587.37,In Stock,20% OFF,3.0,42659
P14426,Ahmedabad,3 days,9833.92,In Stock,5% OFF,4.5,17531
P14427,Mumbai,7 days,2662.96,In Stock,30% OFF,4.6,11065
P14428,Lucknow,3 days,88508.11,In Stock,No Offer,4.3,45820
P14429,Mumbai,4 days,252356.11,In Stock,10% OFF,3.7,4686
P14430,Chennai,2 days,27605.95,In Stock,No Offer,4.1,26999
P14431,Mumbai,4 days,8224.98,In Stock,15% OFF,4.0,48821
P14432,Mumbai,5 days,13389.3,In Stock,15% OFF,4.6,28991
P14433,Mumbai,3 days,23153.12,Low Stock,No Offer,4.3,48772
P14434,Chennai,7 days,87283.09,In Stock,10% OFF,4.9,31063
P14435,Hyderabad,6 days,61926.84,In Stock,No Offer,4.8,11020
P14436,Lucknow,2 days,110517.78,Low Stock,10% OFF,4.4,2314
P14437,Pune,6 days,1079.86,In Stock,20% OFF,3.2,11946
P14438,Hyderabad,7 days,10798.21,In Stock,30% OFF,3.4,8398
P14439,Bangalore,2 days,1216.62,In Stock,15% OFF,3.8,9718
P14440,Bangalore,2 days,69438.31,In Stock,No Offer,3.0,27876
P14441,Bangalore,5 days,2709.89,In Stock,15% OFF,3.3,17397
P14442,Mumbai,3 days,16322.04,In Stock,20% OFF,3.3,40812
P14443,Jaipur,2 days,1477.33,Low Stock,10% OFF,4.0,34683
P14444,Lucknow,3 days,6883.7,In Stock,10% OFF,3.8,16357
P14445,Chennai,4 days,2311.47,Out of Stock,5% OFF,3.3,35348
P14446,Lucknow,3 days,27396.78,In Stock,10% OFF,3.7,22371
P14447,Lucknow,2 days,4833.56,In Stock,25% OFF,3.8,31365
P14448,Pune,5 days,15970.5,In Stock,No Offer,3.6,23530
P14449,Ahmedabad,1 days,20723.82,Low Stock,No Offer,3.9,21914
