session_id,timestamp,query,clicked_product_id,purchased,location,event
S107925,2025-07-24 03:10:06,nkie,P13039,False,Jaipur,search
S107925,2025-07-24 03:03:06,led tv,P13871,False,Mumbai,view_details
S107925,2025-07-24 03:21:06,apple,P11210,False,Jaipur,wishlist
S107925,2025-07-24 03:14:06,blutooth headphones,P10130,False,Mumbai,search
S107926,2025-07-20 23:28:06,apple watch,,False,Pune,view_details
S107926,2025-07-20 23:05:06,analog watch,,False,Pune,click
S107926,2025-07-20 23:23:06,ikia,P11956,False,Ahmedabad,view_details
S107927,2025-07-24 07:25:06,watch undr 10000,P12242,False,Kolkata,add_to_cart
S107927,2025-07-24 07:25:06,ssd laptop,P10869,True,Bangalore,add_to_cart
S107928,2025-07-13 15:54:06,apple watch,P11511,False,Ahmedabad,view_details
S107928,2025-07-13 16:10:06,mobile under 20000,P12448,False,Kolkata,search
S107929,2025-07-01 04:26:06,dell,,False,Delhi,search
S107929,2025-07-01 04:28:06,sony,P13557,False,Bangalore,add_to_cart
S107929,2025-07-01 04:00:06,wirels chargng phone,P11112,False,Jaipur,add_to_cart
S107929,2025-07-01 04:27:06,dell xps 13,,False,Pune,add_to_cart
S107930,2025-07-25 07:26:06,tv below 20000,P10983,False,Chennai,add_to_cart
S107930,2025-07-25 07:19:06,dell xps 13,P11748,False,Kolkata,search
S107930,2025-07-25 07:23:06,nike air max,P12608,True,Bangalore,click
S107931,2025-07-07 10:57:06,apple watch,P11716,False,Chennai,wishlist
S107932,2025-06-30 12:17:06,ssd laptop,P11032,False,Lucknow,click
S107932,2025-06-30 12:07:06,laptop under 5000,P10287,False,Pune,view_details
S107933,2025-07-13 11:31:06,asus rog,P11119,False,Ahmedabad,click
S107933,2025-07-13 11:32:06,55 inch tv,P12213,True,Ahmedabad,search
S107934,2025-07-18 11:37:06,gaming mouse,P11108,False,Jaipur,compare
S107934,2025-07-18 12:01:06,hp victus,,False,Ahmedabad,search
S107934,2025-07-18 11:45:06,jbl,P14836,False,Pune,search
S107934,2025-07-18 11:57:06,laptop undr 20000,,False,Kolkata,click
S107934,2025-07-18 11:54:06,mobil between 10000 and 20000,,True,Delhi,click
S107935,2025-07-12 22:13:06,leather strap watch,P12031,False,Mumbai,click
S107935,2025-07-12 22:13:06,realme watch,,True,Lucknow,add_to_cart
S107936,2025-07-12 11:05:06,ssd laptop,P10718,False,Delhi,search
S107936,2025-07-12 11:13:06,runing shoes,P14180,False,Bangalore,view_details
S107936,2025-07-12 11:13:06,xiomi,P12195,False,Hyderabad,wishlist
S107937,2025-07-13 13:04:06,iphone 13,P11924,True,Kolkata,click
S107938,2025-07-27 06:07:06,xiaomi redmi note 13,P11492,False,Pune,search
S107938,2025-07-27 05:56:06,macbook air,,False,Delhi,search
S107938,2025-07-27 05:58:06,speaker,,False,Chennai,search
S107938,2025-07-27 05:50:06,5g smartphone,P11650,False,Mumbai,add_to_cart
S107938,2025-07-27 06:07:06,oneplus 11,P10554,False,Jaipur,search
S107938,2025-07-27 06:13:06,sony wh-1000xm5,,False,Ahmedabad,compare
S107939,2025-07-23 09:12:06,samsng,P11475,False,Mumbai,click
S107939,2025-07-23 08:52:06,mobile under 5000,P11965,False,Kolkata,search
S107939,2025-07-23 09:18:06,shos between 10000 and 20000,,False,Mumbai,search
S107939,2025-07-23 09:00:06,levis,,False,Hyderabad,click
S107939,2025-07-23 08:51:06,prestig,P12077,True,Kolkata,search
S107940,2025-07-27 06:26:06,oneplus nord,P11288,False,Chennai,view_details
S107940,2025-07-27 06:12:06,gaming headphones,P10131,False,Hyderabad,click
S107940,2025-07-27 06:29:06,airpos pro,P12916,False,Ahmedabad,wishlist
S107940,2025-07-27 06:21:06,mobile phone,,True,Pune,click
S107941,2025-07-06 12:13:06,watch undr 10000,P11110,False,Pune,click
S107941,2025-07-06 12:08:06,realme watch,P13509,False,Jaipur,search
S107942,2025-07-06 13:49:06,lenvo,,False,Ahmedabad,search
S107942,2025-07-06 14:02:06,running shoes,P13350,False,Ahmedabad,search
S107942,2025-07-06 14:00:06,watch between 10000 and 20000,,False,Chennai,view_details
S107942,2025-07-06 13:47:06,skinny jeans,P14675,False,Hyderabad,wishlist
S107942,2025-07-06 13:40:06,hm,P12886,False,Bangalore,search
S107943,2025-07-22 07:03:06,dell xps 13,P10577,False,Bangalore,search
S107943,2025-07-22 07:07:06,del,,False,Pune,add_to_cart
S107943,2025-07-22 06:48:06,blutooth headphones,,False,Delhi,purchase
S107944,2025-07-24 12:13:06,sony wh-1000xm5,P10573,False,Delhi,search
S107944,2025-07-24 12:24:06,airpods pro,P14810,True,Kolkata,search
S107945,2025-07-06 12:38:06,garmin forerunner,P11405,False,Lucknow,search
S107945,2025-07-06 12:51:06,dell inspiron,P14401,False,Pune,click
S107945,2025-07-06 12:39:06,ssd laptop,P11727,True,Lucknow,compare
S107946,2025-06-29 00:51:06,realme watch,,False,Hyderabad,search
S107946,2025-06-29 01:06:06,ssd laptop,P11541,False,Mumbai,click
S107947,2025-07-17 05:43:06,headphones below 5000,,False,Mumbai,click
S107947,2025-07-17 05:33:06,sneakers belo 5000,P11457,True,Lucknow,view_details
S107948,2025-07-23 09:27:06,watch between 10000 and 20000,P12022,False,Bangalore,add_to_cart
S107948,2025-07-23 09:41:06,bg,P11643,False,Pune,add_to_cart
S107948,2025-07-23 09:34:06,reebok,P12574,True,Jaipur,search
S107949,2025-07-07 09:47:06,oneplus buds,,False,Hyderabad,wishlist
S107950,2025-07-11 09:40:06,65 inch tv,P14861,True,Pune,click
S107951,2025-07-07 17:17:06,phone undr 15000,P13935,False,Chennai,click
S107951,2025-07-07 17:17:06,realme 11 pro,,True,Kolkata,wishlist
S107952,2025-07-02 16:45:06,adias ultraboost,P11516,False,Kolkata,add_to_cart
S107952,2025-07-02 16:39:06,adiads ultraboost,P14247,False,Hyderabad,add_to_cart
S107953,2025-07-15 14:03:06,charger,P13128,False,Bangalore,click
S107953,2025-07-15 14:20:06,sports shoes,,False,Lucknow,search
S107953,2025-07-15 14:09:06,dell,,False,Lucknow,search
S107953,2025-07-15 14:14:06,zara,P13882,True,Kolkata,wishlist
S107954,2025-07-09 00:27:06,notbook,,False,Jaipur,search
S107954,2025-07-09 00:25:06,ssd laptop,P12084,False,Jaipur,add_to_cart
S107954,2025-07-09 00:28:06,jbl,P12328,True,Hyderabad,compare
S107955,2025-07-18 22:25:06,garmin forerunner,,False,Hyderabad,add_to_cart
S107955,2025-07-18 22:22:06,fitibt charge,,False,Mumbai,search
S107955,2025-07-18 22:11:06,xiaomi redmi note 13,P12195,True,Jaipur,purchase
S107956,2025-06-29 04:42:06,led tv,P12255,False,Chennai,click
S107956,2025-06-29 04:57:06,mobil under 5000,P10193,False,Ahmedabad,view_details
S107956,2025-06-29 04:46:06,acer aspire,P12688,False,Pune,click
S107956,2025-06-29 04:51:06,airpos pro,,True,Lucknow,click
S107957,2025-07-02 15:14:06,watch undr 20000,P11909,False,Bangalore,search
S107957,2025-07-02 15:17:06,earbuds above 10000,P11696,False,Jaipur,compare
S107957,2025-07-02 15:21:06,mobil under 5000,,False,Mumbai,search
S107958,2025-07-03 12:03:06,oppo reno 10,P11657,False,Jaipur,search
S107958,2025-07-03 12:07:06,laptop abov 20000,,False,Kolkata,view_details
S107958,2025-07-03 12:04:06,headphones between 10000 and 20000,P13287,False,Mumbai,search
S107959,2025-07-27 20:58:06,headphones under 5000,P14509,False,Kolkata,view_details
S107959,2025-07-27 21:07:06,bg,,False,Chennai,add_to_cart
S107960,2025-07-22 19:04:06,vivo,P12989,False,Lucknow,add_to_cart
S107961,2025-07-09 06:39:06,macbook air,P13121,False,Ahmedabad,click
S107961,2025-07-09 06:39:06,sony bravia,P13645,False,Pune,click
S107961,2025-07-09 06:36:06,ssd laptop,P13721,False,Hyderabad,search
S107962,2025-07-15 10:08:06,laptop undr 20000,P11872,False,Ahmedabad,search
S107962,2025-07-15 10:24:06,bg,,False,Pune,purchase
S107962,2025-07-15 10:19:06,boat aidopes,,False,Pune,search
S107962,2025-07-15 10:27:06,watch,P10706,True,Bangalore,view_details
S107963,2025-07-06 01:21:06,fitbit charge,,False,Ahmedabad,view_details
S107963,2025-07-06 01:25:06,televisn,P14389,False,Mumbai,view_details
S107963,2025-07-06 01:23:06,leather strap watch,P13130,True,Mumbai,click
S107964,2025-07-10 17:52:06,boat aidopes,P12753,False,Lucknow,click
S107964,2025-07-10 17:41:06,camra,P10654,True,Pune,purchase
S107965,2025-07-11 05:37:06,oled tv,P13078,False,Bangalore,click
S107965,2025-07-11 05:54:06,t shirt,,True,Ahmedabad,search
S107966,2025-07-21 19:57:06,mobile belo 5000,P12637,False,Pune,view_details
S107966,2025-07-21 19:51:06,chargr,,True,Mumbai,click
S107967,2025-07-03 05:07:06,nike air max,,False,Ahmedabad,search
S107967,2025-07-03 05:09:06,realme 11 pro,P11771,False,Ahmedabad,click
S107967,2025-07-03 05:05:06,lenovo thnkpad,P10482,False,Pune,add_to_cart
S107967,2025-07-03 05:15:06,zarra,P11851,False,Kolkata,add_to_cart
S107967,2025-07-03 05:17:06,runing shoes,P11088,False,Bangalore,click
S107967,2025-07-03 05:03:06,samsung,,False,Hyderabad,view_details
S107967,2025-07-03 05:16:06,oneplus 11,P12932,False,Ahmedabad,add_to_cart
S107968,2025-07-17 15:33:06,asus viobook,,False,Bangalore,view_details
S107968,2025-07-17 15:46:06,sony bravia,P12509,False,Pune,view_details
S107969,2025-07-20 15:37:06,headphones under 5000,P13111,False,Hyderabad,view_details
S107969,2025-07-20 15:52:06,samsug galaxy a54,P14425,False,Mumbai,search
S107969,2025-07-20 15:50:06,mobile under 50000,P13329,True,Jaipur,compare
S107970,2025-07-06 13:55:06,phone above 10000,,False,Chennai,wishlist
S107970,2025-07-06 13:48:06,boat aidopes,,False,Hyderabad,click
S107970,2025-07-06 13:58:06,macbook air,P13562,False,Pune,add_to_cart
S107970,2025-07-06 14:02:06,boat,P12016,False,Hyderabad,search
S107970,2025-07-06 13:44:06,realme 11 pro,P10243,False,Delhi,click
S107971,2025-07-27 10:29:06,gamng mouse,,True,Hyderabad,search
S107972,2025-07-28 00:57:06,zarra,P11033,False,Kolkata,search
S107972,2025-07-28 01:05:06,bata,P13443,False,Hyderabad,search
S107972,2025-07-28 01:01:06,airpos pro,P10660,False,Ahmedabad,compare
S107972,2025-07-28 01:10:06,casual shoes,P11602,False,Lucknow,compare
S107972,2025-07-28 01:06:06,casual shoes,P14186,False,Lucknow,search
S107973,2025-07-23 15:12:06,sneakers belo 20000,P12630,False,Pune,search
S107973,2025-07-23 14:55:06,jens,,False,Hyderabad,click
S107973,2025-07-23 14:48:06,lg oled tv,P11229,False,Kolkata,search
S107973,2025-07-23 15:02:06,opo,,False,Ahmedabad,search
S107974,2025-07-16 18:29:06,case,P12792,True,Ahmedabad,search
S107975,2025-07-20 12:55:06,televisn,P11408,True,Bangalore,wishlist
S107976,2025-07-12 12:54:06,hm,P11784,False,Jaipur,click
S107976,2025-07-12 12:54:06,samsung galaxy buds,P13891,False,Pune,search
S107976,2025-07-12 12:41:06,straight fit jeans,,False,Bangalore,add_to_cart
S107976,2025-07-12 12:39:06,shoes under 20000,,True,Chennai,view_details
S107977,2025-07-04 10:23:06,phone above 10000,,False,Bangalore,click
S107977,2025-07-04 10:12:06,watch under 10000,P10592,False,Mumbai,click
S107978,2025-07-03 23:27:06,wireless charging phone,P12660,False,Chennai,search
S107978,2025-07-03 23:17:06,watch below 5000,,False,Jaipur,wishlist
S107978,2025-07-03 23:44:06,sony wh-1000xm5,,False,Kolkata,view_details
S107978,2025-07-03 23:41:06,case,,False,Jaipur,compare
S107979,2025-07-07 12:08:06,levis,,False,Pune,click
S107979,2025-07-07 12:12:06,lptop between 10000 and 20000,,False,Jaipur,view_details
S107980,2025-07-03 04:17:06,nkie,,False,Mumbai,click
S107980,2025-07-03 04:24:06,earbuds,P14320,True,Kolkata,click
S107981,2025-07-03 06:54:06,tv between 10000 and 20000,P11484,False,Kolkata,search
S107981,2025-07-03 07:02:06,watch under 10000,P14570,False,Pune,click
S107981,2025-07-03 07:01:06,ass rog,P14120,False,Lucknow,view_details
S107981,2025-07-03 06:48:06,shoes undr 50000,,False,Bangalore,purchase
S107981,2025-07-03 06:59:06,ass vivobok,,False,Hyderabad,search
S107981,2025-07-03 06:41:06,sony bravia,P14797,False,Kolkata,view_details
S107981,2025-07-03 07:01:06,65 inch tv,,False,Mumbai,view_details
S107981,2025-07-03 07:06:06,blutooth keyboard,P14724,False,Mumbai,add_to_cart
S107982,2025-07-08 21:35:06,sneakers between 10000 and 20000,,False,Jaipur,click
S107982,2025-07-08 21:48:06,white shoes,,False,Pune,click
S107982,2025-07-08 21:36:06,shoes undr 20000,P10393,False,Pune,search
S107983,2025-07-17 10:28:06,adidas ultraboost,P14375,False,Lucknow,search
S107983,2025-07-17 10:28:06,ass rog,,False,Lucknow,view_details
S107983,2025-07-17 10:34:06,4k tv,,False,Ahmedabad,click
S107983,2025-07-17 10:43:06,oppo reno 10,P11017,False,Bangalore,purchase
S107983,2025-07-17 10:27:06,keyboard,,False,Mumbai,search
S107983,2025-07-17 10:36:06,casual shoes,P14688,False,Lucknow,add_to_cart
S107983,2025-07-17 10:29:06,watch below 10000,P10106,False,Ahmedabad,click
S107983,2025-07-17 10:37:06,earbuds below 20000,P13445,True,Bangalore,view_details
S107984,2025-07-23 23:22:06,samsung galaxy a54,,True,Kolkata,add_to_cart
S107985,2025-07-08 14:54:06,phone above 10000,P14499,False,Kolkata,purchase
S107985,2025-07-08 14:52:06,apple,,True,Bangalore,click
S107986,2025-06-29 23:18:06,asus rog,P13184,False,Pune,search
S107987,2025-07-26 22:16:06,tv,,True,Bangalore,click
S107988,2025-07-17 11:12:06,gaming headphones,P14990,False,Bangalore,click
S107988,2025-07-17 11:23:06,adidas,,False,Chennai,view_details
S107988,2025-07-17 11:16:06,leather strap watch,P13847,False,Pune,view_details
S107988,2025-07-17 11:13:06,case,P14382,False,Ahmedabad,add_to_cart
S107988,2025-07-17 11:10:06,lg oled tv,P14989,False,Jaipur,add_to_cart
S107988,2025-07-17 11:31:06,touchscreen laptop,P12949,False,Mumbai,search
S107988,2025-07-17 11:32:06,nike,P14201,True,Bangalore,view_details
S107989,2025-07-20 11:58:06,led tv,P12102,False,Bangalore,search
S107989,2025-07-20 11:47:06,ssd laptop,,True,Kolkata,search
S107990,2025-07-05 09:42:06,charger,P12947,False,Mumbai,add_to_cart
S107990,2025-07-05 09:48:06,shoes below 20000,P12723,False,Pune,click
S107990,2025-07-05 10:02:06,pma,,False,Hyderabad,click
S107990,2025-07-05 10:08:06,gaming headphones,,False,Lucknow,add_to_cart
S107990,2025-07-05 10:08:06,shos between 10000 and 20000,P10844,False,Kolkata,add_to_cart
S107990,2025-07-05 09:57:06,mobile under 5000,P14914,False,Lucknow,click
S107990,2025-07-05 09:40:06,bata,P10424,False,Jaipur,search
S107990,2025-07-05 09:53:06,lptop between 10000 and 20000,,True,Lucknow,view_details
S107991,2025-07-23 10:26:06,bata,,False,Jaipur,view_details
S107991,2025-07-23 10:05:06,realmi,P13078,False,Kolkata,click
S107991,2025-07-23 09:58:06,nike air max,P14532,False,Jaipur,click
S107991,2025-07-23 10:19:06,65 inch tv,,False,Kolkata,search
S107991,2025-07-23 10:16:06,watch,P14943,False,Hyderabad,view_details
S107992,2025-07-14 08:26:06,mobile under 5000,,False,Hyderabad,add_to_cart
S107992,2025-07-14 08:34:06,16gb ram laptop,,False,Ahmedabad,search
S107992,2025-07-14 08:41:06,shoes undr 5000,P10802,True,Bangalore,search
S107993,2025-07-25 13:24:06,speakr,P11818,False,Ahmedabad,search
S107993,2025-07-25 13:25:06,samsung galaxy s24,P10217,False,Hyderabad,search
S107993,2025-07-25 13:03:06,noise colorfit,P11796,False,Chennai,click
S107993,2025-07-25 13:25:06,asus vivobook,P12380,True,Bangalore,search
S107994,2025-07-22 12:58:06,dell xps 13,,False,Jaipur,search
S107994,2025-07-22 13:14:06,shrt,P13244,False,Hyderabad,view_details
S107994,2025-07-22 13:18:06,digital watch,P10450,True,Kolkata,search
S107995,2025-07-12 01:03:06,earbuds under 15000,P13304,False,Jaipur,view_details
S107995,2025-07-12 01:08:06,h m,P14578,False,Delhi,click
S107995,2025-07-12 00:57:06,fast chargng mobile,P14381,False,Hyderabad,click
S107995,2025-07-12 01:07:06,xiaomi redmi note 13,P13490,False,Hyderabad,search
S107995,2025-07-12 01:09:06,straight fit jeans,,True,Chennai,add_to_cart
S107996,2025-06-27 17:51:06,white shoes,P11713,False,Bangalore,add_to_cart
S107996,2025-06-27 17:40:06,chargr,P11640,False,Pune,search
S107996,2025-06-27 18:01:06,full sleeve shirt,,False,Delhi,wishlist
S107997,2025-07-22 14:55:06,wach,,False,Delhi,search
S107997,2025-07-22 14:48:06,lenovo,,False,Mumbai,click
S107997,2025-07-22 14:49:06,l g,,False,Chennai,search
S107997,2025-07-22 14:58:06,airpods pro,P14170,True,Ahmedabad,search
S107998,2025-07-04 08:21:06,prestige,P11277,False,Lucknow,view_details
S107998,2025-07-04 08:23:06,sneakers belo 5000,P14928,False,Chennai,click
S107998,2025-07-04 08:09:06,gamng headphones,P14397,False,Bangalore,compare
S107998,2025-07-04 07:58:06,xiomi,P12836,False,Hyderabad,click
S107998,2025-07-04 08:25:06,digital watch,P10525,True,Jaipur,view_details
S107999,2025-07-22 11:14:06,samsng,P14889,False,Mumbai,add_to_cart
S107999,2025-07-22 11:23:06,asus viobook,P13380,False,Delhi,view_details
S107999,2025-07-22 11:38:06,boat,P13656,False,Lucknow,click
S107999,2025-07-22 11:39:06,adidas ultraboost,P14748,False,Bangalore,search
S107999,2025-07-22 11:14:06,oled tv,P13464,False,Mumbai,view_details
S108000,2025-07-18 02:13:06,speaker,P11067,False,Delhi,view_details
S108000,2025-07-18 02:00:06,lptop between 10000 and 20000,P13294,True,Mumbai,wishlist
S108001,2025-06-30 08:06:06,snkrs above 10000,P10414,False,Ahmedabad,view_details
S108001,2025-06-30 07:52:06,asus vivobook,,False,Lucknow,search
S108001,2025-06-30 08:22:06,apple watch,P12738,False,Bangalore,view_details
S108002,2025-07-27 17:37:06,leather strap watch,,False,Lucknow,wishlist
S108002,2025-07-27 17:58:06,realme 11 pro,P14934,True,Bangalore,search
S108003,2025-07-10 17:10:06,hp victus,P13793,False,Mumbai,view_details
S108003,2025-07-10 17:36:06,onepls,P13622,False,Chennai,wishlist
S108004,2025-07-25 22:42:06,mobile under 50000,P14146,False,Lucknow,purchase
S108004,2025-07-25 23:01:06,fitibt charge,P11691,False,Chennai,search
S108004,2025-07-25 22:38:06,zarra,P12977,False,Chennai,search
S108004,2025-07-25 22:39:06,fast chargng mobile,,False,Mumbai,compare
S108005,2025-07-14 10:17:06,watch under 10000,P11895,True,Bangalore,search
S108006,2025-07-06 23:15:06,shoes under 20000,P11467,False,Delhi,wishlist
S108006,2025-07-06 23:13:06,headphones between 10000 and 20000,P10062,False,Chennai,search
S108006,2025-07-06 23:07:06,garmin foreruner,P10622,False,Lucknow,click
S108006,2025-07-06 23:31:06,noise cancelling headphones,,False,Kolkata,click
S108006,2025-07-06 23:05:06,ssd laptop,P12187,True,Lucknow,add_to_cart
S108007,2025-07-04 16:35:06,formal shirt,,False,Pune,click
S108007,2025-07-04 16:33:06,sports shoes,P14187,False,Lucknow,wishlist
S108007,2025-07-04 16:24:06,apple wacth,P13950,False,Delhi,purchase
S108007,2025-07-04 16:46:06,realme 11 pro,P12032,False,Pune,purchase
S108007,2025-07-04 16:30:06,ssd laptop,P14237,False,Hyderabad,compare
S108007,2025-07-04 16:44:06,gamng headphones,,False,Delhi,add_to_cart
S108007,2025-07-04 16:32:06,full sleeve shirt,,False,Bangalore,click
S108007,2025-07-04 16:44:06,headphones under 5000,P13656,False,Lucknow,purchase
S108007,2025-07-04 16:38:06,wtch under 10000,P11579,False,Bangalore,compare
S108008,2025-07-18 03:59:06,fast chargng mobile,P10906,True,Chennai,click
S108009,2025-07-11 19:08:06,gamng mouse,P10898,False,Hyderabad,search
S108009,2025-07-11 18:45:06,fast chargng mobile,P13905,False,Jaipur,add_to_cart
S108009,2025-07-11 19:10:06,fast chargng mobile,P14187,False,Kolkata,add_to_cart
S108009,2025-07-11 19:08:06,samsung galaxy a54,P10615,False,Pune,add_to_cart
S108009,2025-07-11 19:02:06,watch between 10000 and 20000,P10610,True,Bangalore,search
S108010,2025-07-27 11:12:06,casual shoes,P14022,False,Pune,click
S108010,2025-07-27 11:33:06,dell xps 13,,False,Ahmedabad,search
S108010,2025-07-27 11:33:06,jens,P10312,False,Chennai,click
S108011,2025-07-04 06:52:06,wtch below 5000,P10656,True,Ahmedabad,compare
S108012,2025-07-18 03:15:06,notbook,P14685,False,Jaipur,search
S108012,2025-07-18 02:53:06,mouse,P10921,False,Hyderabad,click
S108012,2025-07-18 02:54:06,aple,P10022,False,Chennai,search
S108012,2025-07-18 02:52:06,oneplus 11,P13538,True,Chennai,search
S108013,2025-07-08 07:03:06,ssd laptop,P12380,False,Kolkata,click
S108013,2025-07-08 07:24:06,sneakers between 10000 and 20000,,False,Hyderabad,search
S108013,2025-07-08 07:28:06,digital watch,P14063,False,Chennai,view_details
S108013,2025-07-08 07:19:06,del,P10547,True,Ahmedabad,click
S108014,2025-07-10 23:30:06,watch below 10000,,False,Kolkata,view_details
S108014,2025-07-10 23:50:06,adidas,,False,Chennai,add_to_cart
