query_id,token,tag
Q002209,summer,O
Q002209,dress,O
Q002209,casual,O
Q002210,fish,O
Q002210,tank,O
Q002210,filters,O
Q002211,men's,O
Q002211,sneakers,B-PRODUCT
Q002211,white,B-COLOR
Q002212,nvidia,O
Q002212,rtx,B-FEATURE
Q002212,4090,O
Q002213,blender,B-PRODUCT
Q002213,vitamin,O
Q002214,macbook,O
Q002214,air,O
Q002214,m2,O
Q002215,cat,O
Q002215,food,B-PRODUCT
Q002215,wet,O
Q002215,salmon,O
Q002216,coffee,B-PRODUCT
Q002216,maker,B-PRODUCT
Q002216,keurig,O
Q002217,jbl,B-BRAND
Q002217,flip,O
Q002217,6,O
Q002217,speaker,B-PRODUCT
Q002218,midi,O
Q002218,dress,O
Q002218,floral,O
Q002218,print,O
Q002219,bird,O
Q002219,cage,O
Q002219,large,B-SIZE
Q002220,android,B-PRODUCT
Q002220,tablet,B-PRODUCT
Q002220,budget,B-PRICE_INDICATOR
Q002221,polo,O
Q002221,t-shirt,O
Q002221,for,O
Q002221,men,O
Q002222,google,O
Q002222,pixel,B-FEATURE
Q002222,7,O
Q002222,pro,O
Q002223,cat,O
Q002223,tree,O
Q002223,condo,O
Q002224,oled,O
Q002224,tv,B-PRODUCT
Q002224,65,O
Q002224,inch,O
Q002224,lg,B-BRAND
Q002225,baby,B-CATEGORY
Q002225,food,B-PRODUCT
Q002225,organic,B-PRODUCT
Q002226,usb,B-FEATURE
Q002226,c,O
Q002226,hub,O
Q002226,multi,O
Q002226,port,O
Q002227,water,O
Q002227,bottle,B-PRODUCT
Q002227,stainless,B-MATERIAL
Q002227,steel,B-MATERIAL
Q002228,toaster,O
Q002228,4,O
Q002228,slice,O
Q002229,smart,B-FEATURE
Q002229,plug,O
Q002229,indoor,O
Q002230,ergonomic,B-FEATURE
Q002230,keyboard,B-PRODUCT
Q002230,mechanical,O
Q002231,men's,O
Q002231,formal,O
Q002231,shirts,O
Q002232,samsung,B-BRAND
Q002232,galaxy,O
Q002232,tab,O
Q002232,s8,O
Q002233,soundbar,O
Q002233,for,O
Q002233,tv,B-PRODUCT
Q002233,lg,B-BRAND
Q002234,office,B-CATEGORY
Q002234,chair,B-PRODUCT
Q002234,mesh,O
Q002234,back,B-FEATURE
Q002235,thermos,O
Q002235,food,B-PRODUCT
Q002235,container,O
Q002236,bicycle,B-PRODUCT
Q002236,helmet,O
Q002236,adult,O
Q002237,men's,O
Q002237,winter,O
Q002237,coat,O
Q002238,ipad,O
Q002238,pro,O
Q002238,12.9,O
Q002238,inch,O
Q002239,gym,O
Q002239,leggings,O
Q002239,women,O
Q002239,high,O
Q002239,waist,O
Q002240,anker,O
Q002240,power,B-PRODUCT
Q002240,bank,B-PRODUCT
Q002241,maxi,O
Q002241,dress,O
Q002241,for,O
Q002241,wedding,O
Q002241,guest,O
Q002242,amd,B-FEATURE
Q002242,ryzen,B-FEATURE
Q002242,9,O
Q002242,processor,B-FEATURE
Q002243,google,O
Q002243,nest,B-BRAND
Q002243,hub,O
Q002244,stand,O
Q002244,mixer,O
Q002244,kitchenaid,O
Q002245,smart,B-FEATURE
Q002245,ring,B-BRAND
Q002245,for,O
Q002245,health,B-CATEGORY
Q002246,aquarium,O
Q002246,heater,O
Q002246,submersible,O
Q002247,organic,B-PRODUCT
Q002247,cotton,B-PRODUCT
Q002247,t-shirts,I-PRODUCT
Q002247,men's,O
Q002248,how,O
Q002248,to,O
Q002248,connect,O
Q002248,smart,B-FEATURE
Q002248,light,O
Q002248,bulbs,O
Q002249,vegan,O
Q002249,protein,O
Q002249,powder,O
Q002249,reviews,O
Q002250,latest,O
Q002250,samsung,B-BRAND
Q002250,galaxy,O
Q002250,phone,B-PRODUCT
Q002250,deals,O
Q002251,children's,O
Q002251,educational,O
Q002251,toys,B-CATEGORY
Q002251,age,O
Q002251,5-7,O
Q002252,diy,O
Q002252,home,B-CATEGORY
Q002252,security,B-PRODUCT
Q002252,camera,B-PRODUCT
Q002252,system,O
Q002253,best,O
Q002253,dog,B-PRODUCT
Q002253,food,B-PRODUCT
Q002253,for,O
Q002253,sensitive,O
Q002253,stomachs,O
Q002254,organic,B-PRODUCT
Q002254,baby,B-CATEGORY
Q002254,clothes,O
Q002254,newborn,O
Q002255,non-toxic,O
Q002255,cleaning,B-PRODUCT
Q002255,supplies,O
Q002255,kitchen,B-CATEGORY
Q002256,air,B-PRODUCT
Q002256,fryer,B-PRODUCT
Q002256,recipes,O
Q002256,chicken,O
Q002256,wings,O
Q002257,bamboo,O
Q002257,cutting,O
Q002257,board,O
Q002257,large,B-SIZE
Q002258,smart,B-PRODUCT
Q002258,thermostat,B-PRODUCT
Q002258,nest,B-BRAND
Q002258,vs,O
Q002258,ecobee,O
Q002259,outdoor,B-CATEGORY
Q002259,security,B-PRODUCT
Q002259,camera,B-PRODUCT
Q002259,wireless,B-PRODUCT
Q002259,battery,B-FEATURE
Q002260,pressure,B-PRODUCT
Q002260,cooker,B-PRODUCT
Q002260,instant,O
Q002260,pot,O
Q002260,duo,O
Q002260,plus,O
Q002261,robot,B-PRODUCT
Q002261,vacuum,B-PRODUCT
Q002261,cleaner,B-PRODUCT
Q002261,irobot,O
Q002261,roomba,O
Q002262,electric,B-PRODUCT
Q002262,kettle,B-PRODUCT
Q002262,gooseneck,O
Q002262,variable,O
Q002262,temperature,O
Q002263,water,B-PRODUCT
Q002263,filter,B-PRODUCT
Q002263,pitcher,O
Q002263,brita,B-BRAND
Q002263,vs,O
Q002263,pur,O
Q002264,smart,B-FEATURE
Q002264,door,O
Q002264,lock,O
Q002264,keypad,O
Q002264,deadbolt,O
Q002265,external,O
Q002265,hard,B-PRODUCT
Q002265,drive,B-PRODUCT
Q002265,2tb,O
Q002265,ssd,B-FEATURE
Q002265,portable,B-SIZE
Q002266,digital,B-FEATURE
Q002266,picture,O
Q002266,frame,O
Q002266,wifi,B-FEATURE
Q002266,cloud,O
Q002267,portable,B-SIZE
Q002267,power,B-PRODUCT
Q002267,bank,B-PRODUCT
Q002267,iphone,O
Q002267,charging,O
Q002268,car,O
Q002268,jump,O
Q002268,starter,O
Q002268,portable,B-SIZE
Q002268,battery,B-FEATURE
Q002268,pack,O
Q002269,dog,O
Q002269,barking,O
Q002269,collar,O
Q002269,remote,B-FEATURE
Q002269,control,O
Q002270,portable,B-SIZE
Q002270,fan,O
Q002270,rechargeable,B-FEATURE
Q002270,battery,B-FEATURE
Q002270,operated,O
Q002271,espresso,B-PRODUCT
Q002271,machine,B-PRODUCT
Q002271,automatic,B-FEATURE
Q002271,cappuccino,O
Q002272,wireless,B-PRODUCT
Q002272,charger,B-PRODUCT
Q002272,stand,O
Q002272,iphone,O
Q002272,android,B-PRODUCT
Q002273,backpack,B-PRODUCT
Q002273,for,O
Q002273,college,O
Q002273,students,O
Q002273,waterproof,B-FEATURE
Q002274,electric,B-PRODUCT
Q002274,shaver,I-PRODUCT
Q002274,philips,B-BRAND
Q002274,norelco,O
Q002274,series,O
Q002275,gaming,B-PRODUCT
Q002275,headset,B-PRODUCT
Q002275,wireless,B-PRODUCT
Q002275,ps5,O
Q002275,compatible,B-PRODUCT
Q002276,portable,B-SIZE
Q002276,blender,B-PRODUCT
Q002276,personal,O
Q002276,smoothie,O
Q002276,maker,B-PRODUCT
Q002277,fitness,B-PRODUCT
Q002277,tracker,I-PRODUCT
Q002277,watch,B-PRODUCT
Q002277,garmin,B-BRAND
Q002277,fitbit,O
Q002278,pet,B-CATEGORY
Q002278,camera,B-PRODUCT
Q002278,treat,O
Q002278,dispenser,O
Q002278,two-way,O
Q002278,audio,O
Q002279,portable,B-SIZE
Q002279,car,O
Q002279,vacuum,B-PRODUCT
Q002279,cleaner,B-PRODUCT
Q002279,high,O
Q002279,power,B-PRODUCT
Q002280,air,O
Q002280,mattress,O
Q002280,queen,O
Q002280,size,O
Q002280,built-in,O
Q002280,pump,O
Q002281,kitchen,B-CATEGORY
Q002281,knife,O
Q002281,set,O
Q002281,stainless,B-MATERIAL
Q002281,steel,B-MATERIAL
Q002282,portable,B-SIZE
Q002282,grill,O
Q002282,propane,O
Q002282,tabletop,O
Q002283,smart,B-FEATURE
Q002283,garage,O
Q002283,door,O
Q002283,opener,O
Q002283,homekit,O
Q002284,outdoor,B-CATEGORY
Q002284,patio,O
Q002284,furniture,O
Q002284,set,O
Q002284,sectional,O
Q002285,portable,B-PRODUCT
Q002285,washing,B-PRODUCT
Q002285,machine,B-PRODUCT
Q002285,small,B-SIZE
Q002285,apartment,O
Q002286,bluetooth,B-PRODUCT
Q002286,fm,I-PRODUCT
Q002286,transmitter,B-PRODUCT
Q002286,car,O
Q002286,charger,B-PRODUCT
Q002287,solar,B-FEATURE
Q002287,panel,B-PRODUCT
Q002287,kit,B-PRODUCT
Q002287,home,B-CATEGORY
Q002287,use,O
Q002288,shower,B-PRODUCT
Q002288,head,O
Q002288,high,O
Q002288,pressure,O
Q002288,handheld,O
Q002289,heated,O
Q002289,blanket,O
Q002289,electric,O
Q002289,throw,O
Q002290,electric,B-PRODUCT
Q002290,standing,B-PRODUCT
Q002290,desk,I-PRODUCT
Q002290,memory,B-FEATURE
Q002290,presets,O
Q002291,foldable,B-FEATURE
Q002291,treadmill,O
Q002291,space,O
Q002291,saving,O
Q002292,robot,B-PRODUCT
Q002292,arm,O
Q002292,kit,B-PRODUCT
Q002292,for,O
Q002292,arduino,O
Q002293,smart,B-PRODUCT
Q002293,luggage,B-PRODUCT
Q002293,gps,B-FEATURE
Q002293,tracker,O
Q002293,power,B-PRODUCT
Q002293,bank,B-PRODUCT
Q002294,smart,B-FEATURE
Q002294,ceiling,O
Q002294,fan,O
Q002294,with,O
Q002294,light,O
Q002294,remote,B-FEATURE
Q002294,control,O
Q002295,wireless,B-PRODUCT
Q002295,keyboard,B-PRODUCT
Q002295,mouse,B-PRODUCT
Q002295,combo,O
Q002295,ergonomic,B-FEATURE
Q002296,portable,B-SIZE
Q002296,dog,O
Q002296,water,O
Q002296,bottle,B-PRODUCT
Q002296,travel,B-CATEGORY
Q002297,smart,B-FEATURE
Q002297,picture,O
Q002297,frame,O
Q002297,digital,B-FEATURE
Q002297,with,O
Q002297,app,B-FEATURE
Q002298,smart,B-FEATURE
Q002298,plug,O
Q002298,outlet,O
Q002298,mini,B-SIZE
Q002298,wifi,B-FEATURE
Q002299,smart,B-FEATURE
Q002299,thermometer,O
Q002299,for,O
Q002299,grilling,O
Q002299,bluetooth,B-PRODUCT
Q002300,portable,B-PRODUCT
Q002300,air,I-PRODUCT
Q002300,pump,O
Q002300,for,O
Q002300,tires,O
Q002300,car,O
Q002301,electric,O
Q002301,spin,O
Q002301,scrubber,O
Q002301,bathroom,O
Q002301,cleaning,B-PRODUCT
Q002302,portable,B-PRODUCT
Q002302,solar,B-FEATURE
Q002302,panels,O
Q002302,for,O
Q002302,rv,O
Q002303,smart,B-FEATURE
Q002303,light,O
Q002303,strip,O
Q002303,rgbw,O
Q002303,alexa,B-BRAND
Q002303,google,O
Q002304,portable,B-SIZE
Q002304,dvd,O
Q002304,player,B-PRODUCT
Q002304,for,O
Q002304,car,O
Q002305,electric,B-PRODUCT
Q002305,shaver,I-PRODUCT
Q002305,for,O
Q002305,men,O
Q002305,wet,O
Q002305,dry,O
Q002306,smart,B-FEATURE
Q002306,coffee,B-PRODUCT
Q002306,maker,B-PRODUCT
Q002306,wifi,B-FEATURE
Q002306,app,B-FEATURE
Q002306,control,O
Q002307,portable,B-PRODUCT
Q002307,air,I-PRODUCT
Q002307,compressor,O
Q002307,for,O
Q002307,inflatables,O
Q002308,smart,B-PRODUCT
Q002308,water,I-PRODUCT
Q002308,leak,O
Q002308,detector,O
Q002308,wifi,B-FEATURE
Q002309,portable,B-PRODUCT
Q002309,projector,B-PRODUCT
Q002309,with,O
Q002309,netflix,O
Q002310,bluetooth,B-PRODUCT
Q002310,beanie,O
Q002310,with,O
Q002310,headphones,B-PRODUCT
Q002311,standing,B-PRODUCT
Q002311,desk,I-PRODUCT
Q002311,treadmill,O
Q002311,compact,B-SIZE
Q002312,portable,B-PRODUCT
Q002312,solar,B-FEATURE
Q002312,generator,O
Q002312,for,O
Q002312,camping,O
Q002313,espresso,B-PRODUCT
Q002313,coffee,B-PRODUCT
Q002313,grinder,O
Q002313,electric,O
Q002314,smart,B-FEATURE
Q002314,food,B-PRODUCT
Q002314,scale,B-PRODUCT
Q002314,kitchen,B-CATEGORY
Q002314,bluetooth,B-PRODUCT
Q002315,portable,B-SIZE
Q002315,dog,O
Q002315,ramp,O
Q002315,for,O
Q002315,car,O
Q002315,suv,O
Q002316,smart,B-PRODUCT
Q002316,home,B-CATEGORY
Q002316,speaker,B-PRODUCT
Q002316,with,O
Q002316,screen,B-PRODUCT
Q002317,electric,O
Q002317,heated,O
Q002317,vest,O
Q002317,for,O
Q002317,men,O
Q002318,robot,B-PRODUCT
Q002318,vacuum,B-PRODUCT
Q002318,with,O
Q002318,mop,O
Q002318,and,O
Q002318,self,O
Q002318,empty,O
Q002319,smart,B-FEATURE
Q002319,light,O
Q002319,dimmer,O
Q002319,switch,O
Q002319,no,O
Q002319,hub,O
Q002320,smart,B-FEATURE
Q002320,dog,O
Q002320,collar,O
Q002320,gps,B-FEATURE
Q002320,activity,O
Q002320,tracker,O
Q002321,portable,B-SIZE
Q002321,massage,O
Q002321,gun,O
Q002321,deep,O
Q002321,tissue,O
Q002322,waterproof,B-FEATURE
Q002322,shower,B-PRODUCT
Q002322,speaker,B-PRODUCT
Q002322,bluetooth,B-PRODUCT
Q002323,smart,B-PRODUCT
Q002323,thermostat,B-PRODUCT
Q002323,with,O
Q002323,air,O
Q002323,quality,O
Q002323,sensor,O
Q002324,bluetooth,B-PRODUCT
Q002324,headphones,B-PRODUCT
Q002324,deals,O
Q002325,kids,O
Q002325,toys,B-CATEGORY
Q002325,for,O
Q002325,5,O
Q002325,year,O
Q002325,old,O
Q002326,nutrition,O
Q002326,supplements,O
Q002326,for,O
Q002326,athletes,O
Q002327,bestselling,O
Q002327,novels,O
Q002327,2023,O
Q002328,men's,O
Q002328,winter,O
Q002328,jacket,O
Q002328,large,B-SIZE
Q002329,kitchen,B-CATEGORY
Q002329,appliance,O
Q002329,set,O
Q002329,stainless,B-MATERIAL
Q002329,steel,B-MATERIAL
Q002330,pet,B-CATEGORY
Q002330,food,B-PRODUCT
Q002330,for,O
Q002330,sensitive,O
Q002330,stomach,O
Q002331,art,B-CATEGORY
Q002331,supplies,O
Q002331,for,O
Q002331,beginners,O
Q002332,outdoor,B-CATEGORY
Q002332,camping,B-PRODUCT
Q002332,tent,B-PRODUCT
Q002332,4,O
Q002332,person,O
Q002333,designer,O
Q002333,handbags,O
Q002333,clearance,B-PRICE_INDICATOR
Q002334,men's,O
Q002334,formal,O
Q002334,shoes,B-PRODUCT
Q002334,black,B-COLOR
Q002335,air,B-PRODUCT
Q002335,fryer,B-PRODUCT
Q002335,5.8,O
Q002335,qt,O
Q002336,educational,O
Q002336,toys,B-CATEGORY
Q002336,for,O
Q002336,toddlers,O
Q002337,security,B-PRODUCT
Q002337,camera,B-PRODUCT
Q002337,system,O
Q002337,wireless,B-PRODUCT
Q002338,power,B-PRODUCT
Q002338,tools,B-PRODUCT
Q002338,combo,O
Q002338,kit,B-PRODUCT
Q002339,protein,O
Q002339,powder,O
Q002339,organic,B-PRODUCT
Q002340,reusable,O
Q002340,grocery,O
Q002340,bags,B-CATEGORY
Q002340,heavy,O
Q002340,duty,O
Q002341,cookbooks,O
Q002341,vegan,O
Q002341,recipes,O
Q002342,women's,O
Q002342,sandals,O
Q002342,comfortable,O
Q002343,crib,O
Q002343,mattress,O
Q002343,breathable,O
Q002344,blender,B-PRODUCT
Q002344,high,O
Q002344,speed,O
Q002344,professional,O
Q002345,cat,O
Q002345,tree,O
Q002345,large,B-SIZE
Q002345,for,O
Q002345,multiple,O
Q002345,cats,O
Q002346,craft,O
Q002346,kits,O
Q002346,for,O
Q002346,adults,O
Q002347,fishing,O
Q002347,reel,O
Q002347,spinning,O
Q002348,espresso,B-PRODUCT
Q002348,machine,B-PRODUCT
Q002348,semi-automatic,O
Q002349,board,O
Q002349,games,B-CATEGORY
Q002349,for,O
Q002349,families,O
Q002350,cordless,O
Q002350,drill,O
Q002350,driver,O
Q002350,impact,O
Q002351,pre-workout,O
Q002351,supplement,O
Q002352,biodegradable,O
Q002352,trash,B-PRODUCT
Q002352,bags,B-CATEGORY
Q002353,thriller,O
Q002353,books,B-CATEGORY
Q002353,bestsellers,O
Q002354,men's,O
Q002354,casual,O
Q002354,shirts,O
Q002354,slim,O
Q002354,fit,O
Q002355,graphics,B-PRODUCT
Q002355,card,B-FEATURE
Q002355,for,O
Q002355,gaming,B-PRODUCT
Q002355,pc,O
Q002356,aquarium,O
Q002356,filter,B-PRODUCT
Q002356,canister,O
Q002357,sewing,O
Q002357,machine,B-PRODUCT
Q002357,brother,O
Q002358,mountain,O
Q002358,bike,B-PRODUCT
Q002358,full,B-FEATURE
Q002358,suspension,O
Q002359,cat,O
Q002359,food,B-PRODUCT
Q002359,grain,O
Q002359,free,O
Q002359,wet,O
Q002360,laptop,B-PRODUCT
Q002360,stand,O
Q002360,adjustable,B-FEATURE
Q002361,dutch,O
Q002361,oven,O
Q002361,le,O
Q002361,creuset,O
Q002362,building,O
Q002362,blocks,O
Q002362,for,O
Q002362,kids,O
Q002363,treadmill,O
Q002363,for,O
Q002363,home,B-CATEGORY
Q002363,use,O
Q002363,folding,O
Q002364,vitamin,O
Q002364,d,O
Q002364,supplements,O
Q002364,5000,O
Q002364,iu,O
Q002365,projector,B-PRODUCT
Q002365,for,O
Q002365,home,B-CATEGORY
Q002365,cinema,O
Q002366,self-help,O
Q002366,books,B-CATEGORY
Q002366,for,O
Q002366,anxiety,O
Q002367,women's,O
Q002367,watches,B-CATEGORY
Q002367,gold,B-COLOR
Q002368,monitor,B-PRODUCT
Q002368,27,O
Q002368,inch,O
Q002368,144hz,O
Q002369,baby,B-CATEGORY
Q002369,monitor,B-PRODUCT
Q002369,with,O
Q002369,camera,B-PRODUCT
Q002369,and,O
Q002369,app,B-FEATURE
Q002370,rice,O
Q002370,cooker,B-PRODUCT
Q002370,multi-cooker,O
Q002371,fish,O
Q002371,tank,O
Q002371,accessories,B-PRODUCT
Q002371,decor,O
Q002372,yarn,O
Q002372,for,O
Q002372,knitting,O
Q002372,soft,O
Q002373,snowboard,O
Q002373,boots,O
Q002373,mens,O
Q002373,size,O
Q002373,10,O
Q002374,skincare,B-PRODUCT
Q002374,routine,O
Q002374,for,O
Q002374,acne,O
Q002375,dog,O
Q002375,toys,B-CATEGORY
Q002375,for,O
Q002375,aggressive,O
Q002375,chewers,O
Q002376,external,O
Q002376,ssd,B-FEATURE
Q002376,drive,B-PRODUCT
Q002376,for,O
Q002376,mac,B-FEATURE
Q002377,stationary,O
Q002377,bike,B-PRODUCT
Q002377,with,O
Q002377,screen,B-PRODUCT
Q002378,chainsaw,O
Q002378,electric,O
Q002378,mini,B-SIZE
Q002379,collagen,O
Q002379,peptides,O
Q002379,powder,O
Q002380,stainless,B-MATERIAL
Q002380,steel,B-MATERIAL
Q002380,water,O
Q002380,bottle,B-PRODUCT
Q002380,insulated,O
Q002381,science,O
Q002381,fiction,O
Q002381,books,B-CATEGORY
Q002381,new,O
Q002381,releases,O
Q002382,women's,O
Q002382,sunglasses,O
Q002382,polarized,O
Q002383,webcam,O
Q002383,for,O
Q002383,streaming,O
Q002383,1080p,O
Q002384,car,B-PRODUCT
Q002384,seat,B-PRODUCT
Q002384,convertible,O
Q002384,safety,O
Q002384,first,O
Q002385,stand,O
Q002385,mixer,O
Q002385,kitchenaid,O
Q002385,artisan,O
Q002386,bird,O
Q002386,feeder,B-PRODUCT
Q002386,squirrel,O
Q002386,proof,O
Q002387,paint,O
Q002387,by,O
Q002387,numbers,O
Q002387,kit,B-PRODUCT
Q002387,adults,O
Q002388,how,O
Q002388,to,O
Q002388,make,O
Q002388,a,O
Q002388,perfect,O
Q002388,espresso,B-PRODUCT
Q002389,best,O
Q002389,non-fiction,O
Q002389,books,B-CATEGORY
Q002389,2023,O
Q002390,flights,O
Q002390,to,O
Q002390,Tokyo,O
Q002390,next,O
Q002390,month,O
Q002391,vegan,O
Q002391,recipes,O
Q002391,for,O
Q002391,beginners,O
Q002392,weather,O
Q002392,forecast,O
Q002392,tomorrow,O
Q002393,pizza,O
Q002393,delivery,O
Q002393,near,O
Q002393,me,O
Q002394,how,O
Q002394,to,O
Q002394,change,O
Q002394,a,O
Q002394,tire,O
Q002395,best,O
Q002395,smartwatches,O
Q002395,2023,O
Q002396,thai,O
Q002396,food,B-PRODUCT
Q002396,delivery,O
Q002397,learn,O
Q002397,python,O
Q002397,programming,O
Q002398,how,O
Q002398,to,O
Q002398,tie,O
Q002398,a,O
Q002398,tie,O
Q002399,electric,B-PRODUCT
Q002399,toothbrush,B-PRODUCT
Q002399,reviews,O
Q002400,online,O
Q002400,yoga,B-PRODUCT
Q002400,classes,O
Q002400,for,O
Q002400,beginners,O
Q002401,best,O
Q002401,coffee,B-PRODUCT
Q002401,beans,O
Q002401,for,O
Q002401,french,O
Q002401,press,O
Q002402,smart,B-PRODUCT
Q002402,home,B-CATEGORY
Q002402,devices,O
Q002402,google,O
Q002402,home,I-CATEGORY
Q002403,hiking,O
Q002403,boots,O
Q002403,waterproof,B-FEATURE
Q002404,how,O
Q002404,to,O
Q002404,compost,O
Q002404,kitchen,B-CATEGORY
Q002404,waste,O
Q002405,best,O
Q002405,ergonomic,B-FEATURE
Q002405,office,B-CATEGORY
Q002405,chair,B-PRODUCT
Q002406,travel,B-CATEGORY
Q002406,destinations,O
Q002406,for,O
Q002406,solo,O
Q002406,female,O
Q002406,travelers,O
Q002407,how,O
Q002407,to,O
Q002407,remove,O
Q002407,red,B-COLOR
Q002407,wine,O
Q002407,stain,O
Q002407,from,O
Q002407,carpet,O
Q002408,gluten,O
Q002408,free,O
Q002408,bread,O
Q002408,recipes,O
Q002409,running,B-PRODUCT
Q002409,watch,B-PRODUCT
Q002409,with,O
Q002409,gps,B-FEATURE
Q002409,and,O
Q002409,heart,O
Q002409,rate,O
Q002410,portable,B-SIZE
Q002410,power,B-PRODUCT
Q002410,bank,B-PRODUCT
Q002410,for,O
Q002410,iphone,O
Q002411,how,O
Q002411,to,O
Q002411,meditate,O
Q002411,for,O
Q002411,beginners,O
Q002412,best,O
Q002412,noise,B-FEATURE
Q002412,cancelling,B-PRODUCT
Q002412,earbuds,B-PRODUCT
Q002413,flights,O
Q002413,to,O
Q002413,New,O
Q002413,York,O
Q002413,in,O
Q002413,December,O
Q002414,recipe,O
Q002414,for,O
Q002414,chicken,O
Q002414,tikka,O
Q002414,masala,O
Q002415,best,O
Q002415,waterproof,B-FEATURE
Q002415,phone,B-PRODUCT
Q002415,case,B-PRODUCT
Q002415,iphone,O
Q002415,14,O
Q002416,where,O
Q002416,to,O
Q002416,buy,O
Q002416,fresh,O
Q002416,seafood,O
Q002417,how,O
Q002417,to,O
Q002417,build,O
Q002417,a,O
Q002417,raised,O
Q002417,garden,B-PRODUCT
Q002417,bed,O
Q002418,best,O
Q002418,smart,B-FEATURE
Q002418,tv,B-PRODUCT
Q002418,65,O
Q002418,inch,O
Q002418,2023,O
Q002419,sushi,O
Q002419,restaurant,O
Q002419,near,O
Q002419,me,O
Q002420,how,O
Q002420,to,O
Q002420,fix,O
Q002420,a,O
Q002420,leaky,O
Q002420,faucet,O
Q002421,best,O
Q002421,places,O
Q002421,to,O
Q002421,visit,O
Q002421,in,O
Q002421,europe,O
Q002421,on,O
Q002421,a,O
Q002421,budget,B-PRICE_INDICATOR
Q002422,effective,O
Q002422,home,B-CATEGORY
Q002422,workouts,O
Q002422,for,O
Q002422,weight,O
Q002422,loss,O
Q002423,best,O
Q002423,external,O
Q002423,hard,B-PRODUCT
Q002423,drive,B-PRODUCT
Q002423,for,O
Q002423,mac,B-FEATURE
Q002424,grain,O
Q002424,free,O
Q002424,dog,B-PRODUCT
Q002424,food,B-PRODUCT
Q002424,for,O
Q002424,allergies,O
Q002425,how,O
Q002425,to,O
Q002425,propagate,O
Q002425,succulents,O
Q002426,ps5,O
Q002426,console,O
Q002426,digital,B-FEATURE
Q002426,edition,O
Q002427,instant,O
Q002427,pot,O
Q002427,recipes,O
Q002427,healthy,O
Q002428,best,O
Q002428,crime,O
Q002428,podcasts,O
Q002428,2023,O
Q002429,how,O
Q002429,to,O
Q002429,perfectly,O
Q002429,grill,O
Q002429,steak,O
Q002430,how,O
Q002430,to,O
Q002430,start,O
Q002430,a,O
Q002430,podcast,O
Q002431,best,O
Q002431,budget,B-PRICE_INDICATOR
Q002431,laptop,B-PRODUCT
Q002431,for,O
Q002431,students,O
Q002432,flights,O
Q002432,to,O
Q002432,Paris,O
Q002432,in,O
Q002432,spring,O
Q002433,vegetarian,O
Q002433,chili,O
Q002433,recipe,O
Q002434,best,O
Q002434,external,O
Q002434,monitor,B-PRODUCT
Q002434,for,O
Q002434,macbook,O
Q002434,pro,O
Q002435,chinese,O
Q002435,food,B-PRODUCT
Q002435,delivery,O
Q002435,near,O
Q002435,me,O
Q002436,how,O
Q002436,to,O
Q002436,build,O
Q002436,a,O
Q002436,small,B-SIZE
Q002436,chicken,O
Q002436,coop,O
Q002437,best,O
Q002437,soundbar,O
Q002437,for,O
Q002437,tv,B-PRODUCT
Q002438,indian,O
Q002438,restaurant,O
Q002438,near,O
Q002438,me,O
Q002439,how,O
Q002439,to,O
Q002439,clean,O
Q002439,a,O
Q002439,dishwasher,O
Q002440,action,O
Q002440,camera,B-PRODUCT
Q002440,gopro,B-BRAND
Q002440,hero,O
Q002440,11,O
Q002441,best,O
Q002441,universal,O
Q002441,remote,B-FEATURE
Q002441,control,O
Q002442,budget,B-PRICE_INDICATOR
Q002442,travel,B-CATEGORY
Q002442,tips,O
Q002443,beginner,O
Q002443,meditation,O
Q002443,exercises,O
Q002444,best,O
Q002444,noise,B-FEATURE
Q002444,cancelling,B-PRODUCT
Q002444,headphones,B-PRODUCT
Q002444,for,O
Q002444,office,B-CATEGORY
Q002445,smart,B-FEATURE
Q002445,plug,O
Q002445,for,O
Q002445,outdoor,B-CATEGORY
Q002445,lights,O
Q002446,pressure,O
Q002446,washer,O
Q002446,for,O
Q002446,car,O
Q002446,detailing,O
Q002447,wet,O
Q002447,dog,B-PRODUCT
Q002447,food,B-PRODUCT
Q002447,for,O
Q002447,small,B-SIZE
Q002447,breeds,O
Q002448,how,O
Q002448,to,O
Q002448,grow,O
Q002448,herbs,O
Q002448,indoors,O
Q002449,gaming,B-PRODUCT
Q002449,headset,B-PRODUCT
Q002449,for,O
Q002449,pc,O
Q002450,blender,B-PRODUCT
Q002450,for,O
Q002450,smoothies,O
Q002450,and,O
Q002450,soups,O
Q002451,best,O
Q002451,true,O
Q002451,crime,O
Q002451,documentaries,O
Q002452,how,O
Q002452,to,O
Q002452,make,O
Q002452,sourdough,O
Q002452,bread,O
Q002453,sustainable,O
Q002453,fashion,B-CATEGORY
Q002453,brands,O
Q002454,smart,B-FEATURE
Q002454,light,O
Q002454,switch,O
Q002454,with,O
Q002454,dimmer,O
Q002455,trail,O
Q002455,running,B-PRODUCT
Q002455,shoes,B-PRODUCT
Q002455,salomon,O
Q002456,how,O
Q002456,to,O
Q002456,learn,O
Q002456,a,O
Q002456,new,O
Q002456,language,O
Q002456,fast,O
Q002457,best,O
Q002457,e-readers,O
Q002457,2023,O
Q002458,flights,O
Q002458,to,O
Q002458,Rome,O
Q002458,in,O
Q002458,spring,O
Q002459,paleo,O
Q002459,diet,O
